product_id,product_name,category,sub_category,transaction_count,total_quantity,total_revenue,cumulative_revenue,cumulative_percentage,revenue_percentage,abc_class
20754,Found,General,General,107,753,1433.7,2815806.8699999996,75.56778066922489,0.03847619249024268,B
22809,SET OF 6 T-LIGHTS SANTA,General,General,70,502,1433.38,2817240.2499999995,75.60624827387834,0.03846760465345892,B
21238,RED RETROSPOT CUP,General,General,127,1808,1430.46,2818670.7099999995,75.64463751452115,0.0383892406428071,B
22778,check,General,General,47,406,1430.04,2820100.7499999995,75.68301548362818,0.03837796910702841,B
23389,SPACEBOY MINI RUCKSACK,General,General,75,354,1429.1,2821529.8499999996,75.72136822596465,0.03835274233647611,B
21411,GINGHAM HEART  DOORSTOP RED,General,General,102,490,1426.52,2822956.3699999996,75.75965172886706,0.03828350290240705,B
35004C,,General,General,25,298,1422.5,2824378.8699999996,75.79782734706988,0.038175618202811054,B
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,General,General,116,2748,1416.78,2825795.6499999994,75.83584945769017,0.03802211062030133,B
23503,PLAYING CARDS KEEP CALM & CARRY ON,General,General,137,1133,1416.25,2827211.8999999994,75.8738573447058,0.038007887015628225,B
22951,60 CAKE CASES DOLLY GIRL DESIGN,General,General,153,2772,1415.08,2828626.9799999995,75.9118338324432,0.0379764877373876,B
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,General,General,113,1563,1414.59,2830041.5699999994,75.9497971700555,0.037963337612312464,B
23111,PARISIENNE SEWING BOX,General,General,43,121,1411.7,2831453.2699999996,75.98768294876686,0.03788577871135913,B
23049,RECYCLED ACAPULCO MAT RED,General,General,70,171,1410.75,2832864.0199999996,76.02554323233777,0.037860283570907344,B
21704,BAG 250g SWIRLY MARBLES,General,General,82,1830,1410.42,2834274.4399999995,76.06339465970198,0.03785142736422409,B
23310,BUBBLEGUM RING ASSORTED,General,General,71,3395,1408.4,2835682.8399999994,76.10119187634652,0.0377972166445266,B
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,General,General,65,144,1408.01,2837090.849999999,76.13897862656496,0.037786750218446394,B
22212,FOUR HOOK  WHITE LOVEBIRDS,General,General,103,697,1405.67,2838496.519999999,76.17670257822692,0.03772395166196514,B
22855,,General,General,85,1165,1401.53,2839898.049999999,76.2143154247505,0.03761284652357524,B
21892,TRADITIONAL WOODEN CATCH CUP GAME ,General,General,128,1104,1396.94,2841294.989999999,76.2518050894902,0.037489664739708176,B
23332,IVORY WICKER HEART LARGE,General,General,100,852,1396.2,2842691.189999999,76.28927489485736,0.037469805367145725,B
22078,,General,General,62,703,1386.3,2844077.489999999,76.326479014024,0.03720411916664813,B
23241,TREASURE TIN GYMKHANA DESIGN,General,General,127,671,1384.64,2845462.129999999,76.36363858378733,0.03715956976333237,B
37370,,General,General,47,1249,1382.73,2846844.859999999,76.40074689489985,0.037108311112529296,B
23529,WALL ART DOLLY GIRL ,General,General,16,433,1382.55,2848227.4099999988,76.43785037535419,0.037103480454338436,B
23350,ROLL WRAP VINTAGE SPOT ,General,General,103,1132,1369.64,2849597.049999999,76.47460739026829,0.0367570149140936,B
22920,HERB MARKER BASIL,General,General,88,2338,1368.2,2850965.249999999,76.51132575991686,0.036718369648566666,B
21874,GIN AND TONIC MUG,General,General,79,1153,1367.97,2852333.2199999993,76.54803795705774,0.03671219714087834,B
84950,ASSORTED COLOUR T-LIGHT HOLDER,General,General,36,2382,1366.68,2853699.8999999994,76.58471553448159,0.03667757742384381,B
23012,GLASS APOTHECARY BOTTLE PERFUME,General,General,75,367,1365.65,2855065.5499999993,76.62136546980578,0.036649935324196074,B
85053,FRENCH ENAMEL CANDLEHOLDER,General,General,100,682,1361.6,2856427.1499999994,76.65790671532069,0.0365412455149016,B
23323,WHITE WICKER STAR ,General,General,116,660,1357.5,2857784.6499999994,76.6943379291768,0.036431213856109666,B
22432,WATERING CAN PINK BUNNY,General,General,98,731,1355.63,2859140.2799999993,76.7307189578617,0.03638102868490457,B
23397,damaged,General,General,68,142,1355.3,2860495.579999999,76.76709113033992,0.03637217247822132,B
22348,TEA BAG PLATE RED RETROSPOT,General,General,105,1652,1353.5,2861849.079999999,76.80341499623623,0.03632386589631266,B
23406,,General,General,35,296,1350.2,2863199.2799999993,76.83965030006571,0.03623530382948013,B
16161P,WRAP ENGLISH ROSE ,General,General,109,3226,1342.92,2864542.1999999993,76.87569023060836,0.036039930542649576,B
22801,ANTIQUE GLASS PEDESTAL BOWL,General,General,57,373,1342.81,2865885.0099999993,76.91172720908212,0.03603697847375516,B
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,General,General,45,860,1342.2,2867227.2099999995,76.947747816992,0.036020607909886114,B
22892,check,General,General,87,1095,1341.39,2868568.5999999996,76.98374668694004,0.03599886994802722,B
23091,check,General,General,77,219,1340.37,2869908.9699999997,77.01971818315833,0.03597149621827898,B
22489,PACK OF 12 TRADITIONAL CRAYONS,General,General,120,3254,1334.14,2871243.11,77.05552248492921,0.03580430177089514,B
22783,,General,General,13,103,1334.07,2872577.1799999997,77.09132490811082,0.03580242318159869,B
21890,missing,General,General,79,443,1330.21,2873907.3899999997,77.1270237405112,0.035698832400394585,B
21531,RED RETROSPOT SUGAR JAM BOWL,General,General,83,569,1329.45,2875236.84,77.16270217679924,0.03567843628803315,B
23182,TOILET SIGN OCCUPIED OR VACANT,General,General,121,1599,1328.41,2876565.25,77.19835270261774,0.03565052581848593,B
22219,???lost,General,General,123,1606,1324.54,2877889.79,77.23389936928513,0.03554666666738232,B
23156,SET OF 5 MINI GROCERY MAGNETS,General,General,72,643,1323.64,2879213.43,77.26942188266155,0.035522513376428,B
22567,,General,General,87,1028,1323.04,2880536.47,77.30492829384401,0.03550641118245844,B
23051,RECYCLED ACAPULCO MAT BLUE,General,General,56,163,1322.35,2881858.8200000003,77.34041618750341,0.035487893659393456,B
23065,,General,General,42,108,1317.6,2883176.4200000004,77.37577660546054,0.03536041795713451,B
20829,GLITTER HANGING BUTTERFLY STRING,General,General,67,688,1317.23,2884493.6500000004,77.4111270937314,0.03535048827085329,B
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,General,General,111,1582,1313.06,2885806.7100000004,77.44636567175417,0.03523857802276491,B
23237,SET OF 4 KNICK KNACK TINS LEAF,General,General,63,316,1311.0,2887117.7100000004,77.48154896557763,0.03518329382346945,B
22435,?missing,General,General,90,1080,1310.93,2888428.6400000006,77.51673038081181,0.035181415234173,B
21735,damages,General,General,38,109,1307.4,2889736.0400000005,77.55181706147147,0.03508668065965214,B
22669,RED BABY BUNTING ,General,General,64,463,1305.85,2891041.8900000006,77.58686214479668,0.0350450833252308,B
22775,,General,General,66,1067,1301.59,2892343.4800000004,77.62179290254474,0.034930757748046985,B
22656,,General,General,9,11,1300.0,2893643.4800000004,77.65668098947877,0.03488808693402768,B
21201,???,General,General,27,585,1297.35,2894940.8300000005,77.69149795838942,0.034816968910662154,B
23131,,General,General,41,327,1294.65,2896235.4800000004,77.72624246742723,0.03474450903779918,B
22760,"TRAY, BREAKFAST IN BED",General,General,31,110,1294.5,2897529.9800000004,77.76098295091654,0.034740483489306785,B
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,General,General,54,672,1293.12,2898823.1000000006,77.79568639935971,0.03470344844317682,B
22433,WATERING CAN GREEN DINOSAUR,General,General,86,714,1291.5,2900114.6000000006,77.83034637187917,0.03465997251945903,B
22990,COTTON APRON PANTRY DESIGN,General,General,66,308,1289.44,2901404.0400000005,77.86495106019933,0.03460468832016358,B
22354,RETROSPOT PADDED SEAT CUSHION,General,General,29,363,1289.36,2902693.4000000004,77.89955360156029,0.03460254136096763,B
23571,TRADITIONAL NAUGHTS & CROSSES,General,General,86,776,1280.4,2903973.8000000003,77.93391568349132,0.03436208193102234,B
22577,check,General,General,178,3350,1279.48,2905253.2800000003,77.96825307539159,0.03433739190026903,B
23294,SET OF 6 SNACK LOAF BAKING CASES,General,General,106,1642,1278.38,2906531.66,78.00256094660291,0.03430787121132485,B
21429,,General,General,91,718,1278.0,2907809.66,78.03685861975805,0.034297673155144134,B
22440,BALLOON WATER BOMB PACK OF 35,General,General,68,3387,1276.14,2909085.8000000003,78.07110637611189,0.034247756353838525,B
22180,,General,General,60,130,1276.1,2910361.9000000004,78.10535305898614,0.03424668287424055,B
23110,PARISIENNE KEY CABINET ,General,General,80,228,1272.6,2911634.5000000005,78.13950581239556,0.03415275340941817,B
23189,SET OF 12 FORK CANDLES,General,General,39,472,1268.08,2912902.5800000005,78.17353726261041,0.03403145021484755,B
23166,MEDIUM CERAMIC TOP STORAGE JAR,General,General,71,1103,1267.87,2914170.4500000007,78.20756307705736,0.0340258144469582,B
22244,,General,General,34,710,1265.7,2915436.150000001,78.24153065523613,0.03396757817876833,B
22508,DOORSTOP RETROSPOT HEART,General,General,107,339,1265.49,2916701.640000001,78.27549259764702,0.033961942410878986,B
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",General,General,48,347,1265.25,2917966.890000001,78.30944809918032,0.03395550153329117,B
23390,DOLLY GIRL MINI RUCKSACK,General,General,55,319,1263.85,2919230.740000001,78.34336602892768,0.03391792974736221,B
21135,wet rusty,General,General,68,1250,1254.26,2920485.000000001,78.37702659194143,0.03366056301374889,B
21499,BLUE POLKADOT WRAP,General,General,93,3125,1252.0,2921737.000000001,78.41062650335789,0.033599911416463575,B
21463,MIRRORED DISCO BALL ,General,General,59,235,1251.75,2922988.750000001,78.44421970552686,0.033593202168976266,B
22430,ENAMEL WATERING CAN CREAM,General,General,78,257,1248.35,2924237.100000001,78.47772166193,0.033501956403148805,B
21500,PINK POLKADOT WRAP ,General,General,99,3100,1248.0,2925485.100000001,78.51121422538668,0.03349256345666657,B
23412,,General,General,36,209,1244.94,2926730.040000001,78.5446246676541,0.03341044226742186,B
21868,Amazon,General,General,103,1034,1243.9,2927973.940000001,78.57800719945197,0.033382531797874634,B
11001,ASSTD DESIGN RACING CAR PEN,General,General,29,838,1238.94,2929212.880000001,78.6112566197797,0.03324942032772635,B
22578,lost,General,General,167,3530,1238.36,2930451.2400000007,78.64449047465325,0.033233854873555776,B
22746,POPPY'S PLAYHOUSE LIVINGROOM ,General,General,110,603,1236.3,2931687.5400000005,78.6776690453275,0.03317857067426032,B
23231,WRAP  VINTAGE DOILY ,General,General,105,2975,1233.5,2932921.0400000005,78.71077247242991,0.03310342710240242,B
23163,REGENCY SUGAR TONGS,General,General,47,523,1233.39,2934154.4300000006,78.74387294746342,0.033100475033508,B
21385,IVORY HANGING DECORATION  HEART,General,General,89,1486,1225.66,2935380.090000001,78.77676597256462,0.032893025101200284,B
22029,SPACEBOY BIRTHDAY CARD,General,General,158,3062,1220.62,2936600.710000001,78.80952373923648,0.03275776667185605,B
23032,damages,General,General,63,761,1217.25,2937817.960000001,78.84219106525221,0.03266732601572707,B
16156S,,General,General,81,3025,1215.5,2939033.460000001,78.87481142653553,0.03262036128331588,B
21935,SUKI  SHOULDER BAG,General,General,91,751,1215.07,2940248.5300000007,78.90742024791317,0.032608821377637695,B
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,General,General,55,122,1213.9,2941462.4300000006,78.93999767001254,0.032577422099397076,B
84692,BOX OF 24 COCKTAIL PARASOLS,General,General,165,2910,1213.5,2942675.9300000006,78.97256435731596,0.03256668730341737,B
22906,12 MESSAGE CARDS WITH ENVELOPES,General,General,81,770,1210.5,2943886.4300000006,79.00505053364955,0.032486176333569615,B
22962,JAM JAR WITH PINK LID,General,General,114,1490,1208.78,2945095.2100000004,79.03749055036039,0.0324400167108569,B
23168,CLASSIC CAFE SUGAR DISPENSER,General,General,73,1054,1205.78,2946300.99,79.0698500561014,0.03235950574100915,B
22649,STRAWBERRY FAIRY CAKE TEAPOT,General,General,59,244,1205.7,2947506.6900000004,79.10220741488322,0.03235735878181321,B
22812,,General,General,63,624,1205.44,2948712.1300000004,79.13455779604763,0.0323503811644264,B
23403,LETTER HOLDER HOME SWEET HOME,General,General,47,378,1205.1,2949917.2300000004,79.16689905263549,0.032341256587843654,B
23346,SPACEBOY BEAKER,General,General,62,1018,1204.5,2951121.7300000004,79.19922420702936,0.0323251543938741,B
23501,KEY RING BASEBALL BOOT UNION JACK,General,General,40,1046,1202.5,2952324.2300000004,79.23149568744333,0.0322714804139756,B
21390,FILIGRIS HEART WITH BUTTERFLY,General,General,62,972,1201.32,2953525.5500000003,79.26373550020917,0.03223981276583548,B
23064,Crushed,General,General,5,104,1199.8,2954725.35,79.29593452075028,0.032199020541112615,B
23306,SET OF 36 PANTRY PAPER DOILIES,General,General,83,825,1199.19,2955924.54,79.32811717072752,0.03218264997724358,B
23227,FILIGREE HEART BUTTERFLY WHITE ,General,General,41,991,1198.43,2957122.97,79.3602794245924,0.03216225386488215,B
21903,MAN FLU METAL SIGN,General,General,75,581,1197.06,2958320.0300000003,79.39240491178106,0.03212548718865167,B
22573,STAR WOODEN CHRISTMAS DECORATION,General,General,64,1479,1194.75,2959514.7800000003,79.42446840552292,0.0320634937418689,B
22080,,General,General,61,753,1194.45,2960709.2300000004,79.45652384816782,0.03205544264488412,B
21974,,General,General,101,815,1193.51,2961902.74,79.48855406404213,0.03203021587433182,B
21098,had been put aside,General,General,87,981,1187.31,2963090.0500000003,79.52041789057878,0.03186382653664646,B
23013,GLASS APOTHECARY BOTTLE TONIC,General,General,67,319,1186.39,2964276.4400000004,79.55225702708468,0.03183913650589315,B
22504,CABIN BAG VINTAGE RETROSPOT,General,General,17,46,1184.5,2965460.9400000004,79.58404544167958,0.03178841459488906,B
23354,6 GIFT TAGS 50'S CHRISTMAS ,General,General,105,1453,1182.23,2966643.1700000004,79.61577293630727,0.03172749462770426,B
22854,,General,General,55,248,1180.0,2967823.1700000004,79.6474405844474,0.03166764814011743,B
22174,PHOTO CUBE,General,General,71,714,1175.06,2968998.2300000004,79.67897565785717,0.031535073409768126,B
21240,BLUE POLKADOT CUP,General,General,100,1487,1170.09,2970168.3200000003,79.71037735142687,0.03140169356972034,B
22927,Amazon,General,General,64,208,1165.6,2971333.9200000004,79.74165854691174,0.0312811954848482,B
22079,RIBBON REEL HEARTS DESIGN ,General,General,79,712,1163.92,2972497.8400000003,79.77289465625346,0.031236109341733456,B
22468,BABUSHKA LIGHTS STRING OF 10,General,General,55,175,1162.05,2973659.89,79.80408058042399,0.031185924170528356,B
22412,,General,General,59,579,1161.9,2974821.79,79.83526247904602,0.031181898622035967,B
47567B,TEA TIME KITCHEN APRON,General,General,50,204,1161.82,2975983.61,79.86644223070886,0.031179751662840028,B
23290,SPACEBOY CHILDRENS BOWL,General,General,73,998,1161.1,2977144.71,79.89760265973894,0.031160429030076563,B
22075,6 RIBBONS ELEGANT CHRISTMAS ,General,General,68,1035,1159.25,2978303.96,79.9287134403376,0.031110780598670448,B
85132C,damages,General,General,56,586,1158.7,2979462.66,79.9598094605918,0.031096020254198362,B
22045,SPACEBOY GIFT WRAP,General,General,86,2852,1157.84,2980620.5,79.99088240103464,0.031072940442842,B
23524,WALL ART HORSE & PONY ,General,General,31,384,1156.32,2981776.82,80.02191454925276,0.031032148218119136,B
23393,HOME SWEET HOME CUSHION COVER ,General,General,84,308,1155.0,2982931.82,80.05291127264414,0.03099672339138613,B
22215,CAKE STAND WHITE TWO TIER LACE,General,General,49,197,1154.6,2984086.42,80.08389726123956,0.030985988595406425,B
23009,I LOVE LONDON BABY GIFT SET,General,General,26,73,1153.35,2985239.77,80.11484970359753,0.03095244235796986,B
21116,,General,General,62,241,1151.49,2986391.2600000002,80.1457522291542,0.030902525556664253,B
21658,,General,General,55,306,1150.38,2987541.64,80.17662496565201,0.030872736497820588,B
22460,EMBOSSED GLASS TEALIGHT HOLDER,General,General,72,932,1149.37,2988691.0100000002,80.20747059678999,0.030845631137971837,B
22810,,General,General,56,391,1147.17,2989838.18,80.23825718655007,0.030786589760083485,B
22072,RED RETROSPOT TEA CUP AND SAUCER ,General,General,58,435,1141.47,2990979.6500000004,80.26889080546745,0.030633618917372745,B
23210,WHITE ROCKING HORSE HAND PAINTED,General,General,60,916,1139.96,2992119.6100000003,80.29948390053,0.03059309506254938,B
23316,RED REFECTORY CLOCK ,General,General,43,123,1137.45,2993257.0600000005,80.33000963474778,0.030525734217776754,B
23329,DECORATIVE WICKER HEART LARGE,General,General,80,694,1133.1,2994390.1600000006,80.36041862805928,0.030408993311497504,B
22963,JAM JAR WITH BLUE LID,General,General,109,1392,1131.72,2995521.880000001,80.39079058632466,0.03037195826536754,B
22509,SEWING BOX RETROSPOT DESIGN ,General,General,52,154,1127.3,2996649.1800000006,80.42104392509444,0.030253338769791843,B
21107,CREAM SLICE FLANNEL PINK SPOT ,General,General,24,426,1122.3,2997771.4800000004,80.45116307891448,0.030119153820045586,B
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,General,General,43,951,1120.11,2998891.5900000003,80.48122345972654,0.030060380812056718,B
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",General,General,22,236,1119.4,3000010.99,80.51126478627573,0.030041326549192757,B
23112,PARISIENNE CURIO CABINET,General,General,55,155,1118.3,3001129.29,80.54127659213597,0.030011805860248576,B
23239,SET OF 4 KNICK KNACK TINS POPPIES,General,General,68,306,1109.9,3002239.19,80.57106296728064,0.029786375144674863,B
21561,DINOSAUR LUNCH BOX WITH CUTLERY,General,General,75,467,1106.57,3003345.76,80.60075997524878,0.02969700796814385,B
21257,,General,General,66,139,1105.05,3004450.8099999996,80.6304161909922,0.029656215743420988,B
23292,SPACEBOY CHILDRENS CUP,General,General,69,941,1101.87,3005552.6799999997,80.65998706510759,0.029570874115382364,B
22644,CERAMIC CHERRY CAKE MONEY BANK,General,General,87,1189,1100.15,3006652.8299999996,80.68951177960024,0.029524714492669656,B
22777,,General,General,19,140,1098.2,3007751.03,80.71898416196252,0.02947238236226861,B
22945,sold as set on dotcom,General,General,63,1331,1097.99,3008849.02,80.7484509085569,0.02946674659437927,B
22378,WALL TIDY RETROSPOT ,General,General,47,793,1094.36,3009943.38,80.77782023687776,0.02936932832086348,B
23527,WALL ART ANIMALS AND NATURE ,General,General,27,333,1092.99,3011036.37,80.80715279852241,0.029332561644633007,B
23437,GIFT BAG LARGE 50'S CHRISTMAS,General,General,41,941,1092.25,3012128.62,80.83646550079447,0.02931270227207056,B
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,General,General,36,959,1089.55,3013218.17,80.86570574319369,0.02924024239920758,B
22972,CHILDRENS SPACEBOY MUG,General,General,77,660,1089.0,3014307.17,80.89493122524841,0.02922548205473549,B
23230,WRAP ALPHABET DESIGN,General,General,89,2625,1086.5,3015393.67,80.92408961482828,0.029158389579862363,B
23388,WOODLAND MINI RUCKSACK ,General,General,44,271,1084.65,3016478.32,80.95319835597672,0.02910874114845625,B
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,General,General,92,515,1080.0,3017558.32,80.98218230512192,0.028983949145192225,B
51008,,General,General,11,342,1079.9,3018638.2199999997,81.01116357056812,0.028981265446197304,B
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,General,General,85,334,1079.66,3019717.88,81.04013839513672,0.02897482456860948,B
22843,BISCUIT TIN VINTAGE GREEN,General,General,41,171,1077.45,3020795.33,81.06905390995756,0.02891551482082163,B
21586,,General,General,30,486,1077.3,3021872.63,81.09796539922988,0.02891148927232924,B
22491,PACK OF 12 COLOURED PENCILS,General,General,73,1291,1073.95,3022946.58,81.12678698458589,0.02882158535599925,B
22465,HANGING METAL STAR LANTERN,General,General,71,861,1072.39,3024018.97,81.15556670423757,0.02877971965167842,B
22939,ADULT APRON APPLE DELIGHT,General,General,42,228,1070.28,3025089.25,81.18428979784045,0.028723093602885493,B
21452,TOADSTOOL MONEY BOX,General,General,71,369,1069.35,3026158.6,81.21298793304268,0.02869813520223269,B
82580,BATHROOM METAL SIGN,General,General,148,2011,1067.67,3027226.27,81.2416409821018,0.028653049059117947,B
21982,PACK OF 12 SUKI TISSUES ,General,General,106,3925,1067.49,3028293.7600000002,81.27028920050273,0.02864821840092708,B
23570,TRADITIONAL PICK UP STICKS GAME ,General,General,95,851,1063.75,3029357.5100000002,81.29883704856124,0.028547848058516876,B
22782,SET 3 WICKER STORAGE BASKETS ,General,General,25,70,1062.5,3030420.0100000002,81.32735135038233,0.02851430182108031,B
22128,sold as set on dotcom,General,General,39,888,1059.84,3031479.85,81.35579426581015,0.028442915427815303,B
21609,,General,General,30,391,1057.45,3032537.3000000003,81.38417304083198,0.02837877502183659,B
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,General,General,58,284,1057.19,3033594.49,81.41254483823643,0.028371797404449783,B
22670,FRENCH WC SIGN BLUE METAL,General,General,94,845,1055.18,3034649.6700000004,81.44086269329108,0.028317855054651793,B
47559B,,General,General,105,869,1054.82,3035704.49,81.46917088702935,0.028308193738270055,B
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,General,General,156,2264,1052.84,3036757.33,81.49742594352752,0.028255056498170537,B
21985,PACK OF 12 HEARTS DESIGN TISSUES ,General,General,140,3721,1048.43,3037805.7600000002,81.52556264890002,0.028136705372494335,B
21918,,General,General,125,2522,1044.11,3038849.87,81.55358341847592,0.02802076957591356,B
23268,,General,General,30,775,1043.92,3039893.79,81.58159908902375,0.02801567054782321,B
21033,taig adjust no stock,General,General,55,480,1039.58,3040933.37,81.6094982870352,0.02789919801144345,B
22894,TABLECLOTH RED APPLES DESIGN ,General,General,44,108,1038.8,3041972.17,81.63737655219447,0.027878265159283034,B
22131,FOOD CONTAINER SET 3 LOVE HEART ,General,General,71,560,1038.1,3043010.27,81.6652360314608,0.027859479266318557,B
23315,IVORY REFECTORY CLOCK,General,General,35,113,1037.95,3044048.22,81.69309148517863,0.027855453717826176,B
23345, DOLLY GIRL BEAKER,General,General,59,884,1037.0,3045085.22,81.720921443756,0.027829958577374383,B
21716,BOYS VINTAGE TIN SEASIDE BUCKET,General,General,51,428,1036.21,3046121.43,81.74873020111131,0.027808757355314476,B
21810,check,General,General,70,2153,1035.97,3047157.4000000004,81.77653251758905,0.027802316477726657,B
23407,SET OF 2 TRAYS HOME SWEET HOME,General,General,56,104,1034.8,3048192.2,81.80430343478852,0.02777091719948603,B
35004B,SET OF 3 BLACK FLYING DUCKS,General,General,23,218,1034.5,3049226.7,81.83206630089103,0.027762866102501255,B
22794,SWEETHEART WIRE MAGAZINE RACK,General,General,73,130,1033.5,3050260.2,81.85980233000359,0.027736029112552,B
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,General,General,71,500,1032.0,3051292.2,81.8874981036312,0.027695773627628123,B
23333,IVORY WICKER HEART MEDIUM,General,General,83,834,1029.9,3052322.1,81.91513751957994,0.027639415948734695,B
40016,,General,General,38,3218,1029.24,3053351.3400000003,81.94275922311532,0.027621703535368188,B
21439,BASKET OF TOADSTOOLS,General,General,37,885,1028.73,3054380.0700000003,81.9703672397858,0.02760801667049407,B
22601,check,General,General,63,1316,1026.56,3055406.6300000004,81.99791702018811,0.027549780402304193,B
22672,FRENCH BATHROOM SIGN BLUE METAL,General,General,76,633,1025.25,3056431.8800000004,82.02543164413359,0.027514623945470676,B
21934,SKULL SHOULDER BAG,General,General,61,635,1023.75,3057455.6300000004,82.05290601259414,0.027474368460546794,B
23438,GIFT BAG LARGE SPOT ,General,General,37,886,1023.5,3058479.1300000004,82.0803736718072,0.027467659213059485,B
22935,BAKING MOULD ROSE MILK CHOCOLATE,General,General,20,360,1023.0,3059502.1300000004,82.10782791252528,0.027454240718084857,B
82551,,General,General,110,694,1021.96,3060524.0900000003,82.13525424277381,0.027426330248537634,B
21239,PINK  POLKADOT CUP,General,General,92,1297,1021.33,3061545.4200000004,82.16266366571868,0.027409422944869605,B
23395,check,General,General,70,272,1020.0,3062565.4200000004,82.19003739546692,0.0273737297482371,B
21495,SKULLS AND CROSSBONES WRAP,General,General,75,2500,1018.0,3063583.4200000004,82.21735745123526,0.027320055768338593,B
23340,VINTAGE CHRISTMAS CAKE FRILL,General,General,51,616,1016.4,3064599.8200000003,82.24463456781967,0.02727711658441979,B
22241,GARLAND WOODEN HAPPY EASTER,General,General,65,854,1012.78,3065612.6,82.27181453450048,0.027179966680803497,B
21564,PINK  HEART SHAPE LOVE BUCKET ,General,General,50,787,1008.13,3066620.73,82.298869709178,0.027055174677539477,B
21980,PACK OF 12 RED RETROSPOT TISSUES ,General,General,103,3261,1006.17,3067626.9,82.32587228335525,0.02700257417723894,B
23145,ZINC T-LIGHT HOLDER STARS LARGE,General,General,71,1080,1006.01,3068632.9099999997,82.35287056361409,0.02699828025884706,B
23538,WALL ART VINTAGE HEART,General,General,14,265,1001.43,3069634.34,82.37974593045897,0.02687536684487949,B
22426,check,General,General,58,308,1001.4,3070635.7399999998,82.40662049219415,0.02687456173518101,B
22822,CREAM WALL PLANTER HEART SHAPED,General,General,59,173,998.86,3071634.5999999996,82.43342688797486,0.026806395780709914,B
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,General,General,54,339,997.65,3072632.2499999995,82.46020081099773,0.026773923022871318,B
22175,PINK OWL SOFT TOY,General,General,45,361,988.15,3073620.3999999994,82.48671978261608,0.026518971618353423,B
23196,VINTAGE LEAF MAGNETIC NOTEPAD,General,General,82,707,986.75,3074607.1499999994,82.5132011824485,0.02648139983242447,B
22187,GREEN CHRISTMAS TREE CARD HOLDER,General,General,55,433,985.83,3075592.9799999995,82.53965789225018,0.026456709801671155,B
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,General,General,89,573,983.17,3076576.1499999994,82.56604321565858,0.026385323408406148,B
22829,,General,General,44,104,976.8,3077552.9499999993,82.592257587441,0.02621437178242941,B
22196,SMALL HEART MEASURING SPOONS,General,General,118,1134,974.04,3078526.9899999993,82.61839788913117,0.02614030169016947,B
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,General,General,64,774,971.82,3079498.809999999,82.64447861270365,0.026080723572482138,B
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,General,General,53,805,969.77,3080468.579999999,82.67050432044674,0.02602570774308617,B
21781,,General,General,39,67,968.65,3081437.229999999,82.69649997076107,0.025995650314343005,B
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,General,General,47,607,965.05,3082402.279999999,82.72239900791159,0.025899037150525696,B
16169E,check,General,General,73,2326,964.92,3083367.199999999,82.74829455625343,0.025895548341832296,B
85174,S/4 CACTI CANDLES,General,General,39,230,964.58,3084331.779999999,82.77418098001868,0.025886423765249553,B
23242,TREASURE TIN BUFFALO BILL ,General,General,79,474,963.84,3085295.6199999987,82.80004754441136,0.025866564392687107,B
22858,EASTER TIN KEEPSAKE,General,General,52,609,961.65,3086257.2699999986,82.82585533579606,0.025807791384698242,B
21625,VINTAGE UNION JACK APRON,General,General,48,135,959.79,3087217.0599999987,82.85161321037945,0.02575787458339263,B
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,General,General,58,578,957.75,3088174.8099999987,82.87731633750334,0.02570312712389616,B
23040,PAPER LANTERN 9 POINT SNOW STAR,General,General,21,183,956.25,3089131.0599999987,82.90297920914233,0.025662871638972285,B
22224,WHITE LOVEBIRD LANTERN,General,General,56,329,956.15,3090087.2099999986,82.92863939708229,0.025660187939977357,B
20674,GREEN POLKADOT BOWL,General,General,78,818,955.31,3091042.5199999986,82.95427704195072,0.025637644868419983,B
23489,VINTAGE BELLS GARLAND,General,General,48,336,951.84,3091994.3599999985,82.97982156246401,0.025544520513296077,B
23197,VEGETABLE MAGNETIC  SHOPPING LIST,General,General,71,674,951.78,3092946.1399999983,83.0053644727579,0.025542910293899126,B
22592,CARDHOLDER HOLLY WREATH METAL,General,General,44,258,951.49,3093897.6299999985,83.03089960032473,0.02553512756681384,B
