customer_id,customer_name,state,age_group,loyalty_tier,customer_segment,cluster_id,cluster_label,recency_days,frequency,monetary_total,avg_order_value,product_variety,purchase_span,avg_monthly_spend,pca_x,pca_y
15974,Unknown,United Kingdom,,,,0,Elite Buyers,3,29,9560.44,329.67034482758623,362,1694,170.72214285714287,-1.3538330537841623,-0.40684241919082453
14591,Unknown,United Kingdom,,,,0,Elite Buyers,490,7,9553.92,1364.8457142857144,298,1058,272.96914285714286,-0.7310455984085517,1.881085875142886
17068,Unknown,United Kingdom,,,,0,Elite Buyers,246,19,9551.61,502.7163157894737,305,1782,161.89169491525425,-1.2642972710055762,0.06292715931348405
15701,Unknown,United Kingdom,,,,0,Elite Buyers,66,21,9541.36,454.3504761904762,354,1719,167.39228070175437,-1.4203334827856589,-0.13353270288992264
13984,Unknown,United Kingdom,,,,0,Elite Buyers,559,7,9528.2,1361.1714285714286,312,1408,202.72765957446808,-0.9579445461607783,1.5410601796014647
16744,Unknown,United Kingdom,,,,0,Elite Buyers,29,19,9523.39,501.23105263157896,330,1698,170.06053571428572,-1.4696402857163324,-0.08142528294185405
13267,Unknown,United Kingdom,,,,0,Elite Buyers,17,28,9520.36,340.0128571428571,303,1950,146.46707692307692,-1.5360428247666587,-0.6539852224002107
13999,Unknown,United Kingdom,,,,0,Elite Buyers,22,25,9499.29,379.9716,332,1675,169.63017857142856,-1.345333702365087,-0.27501841372442154
13046,Unknown,United Kingdom,,,,0,Elite Buyers,292,7,9497.18,1356.74,258,1280,220.8646511627907,-1.1248044905821935,1.3803882762061646
15527,Unknown,United Kingdom,,,,0,Elite Buyers,69,17,9496.87,558.6394117647059,320,1746,163.7391379310345,-1.497986204911704,-0.015952525882947627
15804,Unknown,United Kingdom,,,,0,Elite Buyers,128,18,9489.51,527.195,327,1656,172.53654545454546,-1.3263316692616236,0.10244574993088904
17566,Unknown,United Kingdom,,,,0,Elite Buyers,132,19,9481.03,499.00157894736844,385,1682,169.30410714285713,-1.35906674015042,0.0450115283357749
15620,Unknown,United Kingdom,,,,0,Elite Buyers,8,10,9464.82,946.482,294,1754,163.18655172413793,-1.7733748793017676,0.2937375606959878
17530,Unknown,United Kingdom,,,,0,Elite Buyers,78,19,9460.03,497.8963157894737,372,1858,152.58112903225808,-1.5732867518807814,-0.20597000838175822
16748,Unknown,United Kingdom,,,,0,Elite Buyers,2,12,9430.04,785.8366666666667,294,1782,159.83118644067795,-1.727643177788995,0.11730429766829062
14112,Unknown,United Kingdom,,,,0,Elite Buyers,33,22,9429.86,428.63,353,1785,159.82813559322034,-1.4899721252593991,-0.2885027338171543
12726,Unknown,France,,,,0,Elite Buyers,142,16,9422.14,588.88375,318,1466,192.28857142857143,-1.1734025598639395,0.3981836899148421
14963,Unknown,United Kingdom,,,,0,Elite Buyers,1,22,9403.94,427.45181818181817,410,1663,170.98072727272728,-1.4508802636999287,-0.18951864905137428
13077,Unknown,United Kingdom,,,,0,Elite Buyers,36,14,9402.88,671.6342857142857,351,1931,146.92,-1.7954796346981838,-0.11125403320415642
18272,Unknown,United Kingdom,,,,0,Elite Buyers,49,16,9381.67,586.354375,266,1592,177.01264150943396,-1.3549092027076555,0.14562363377460155
12463,Unknown,Belgium,,,,0,Elite Buyers,178,7,9373.89,1339.1271428571429,293,1310,213.04295454545453,-1.3068892811032295,1.2107721230570678
15276,Unknown,United Kingdom,,,,0,Elite Buyers,182,12,9355.96,779.6633333333333,298,1544,183.45019607843136,-1.2902477057011459,0.5597063181326951
14514,Unknown,United Kingdom,,,,0,Elite Buyers,156,14,9345.09,667.5064285714286,300,1417,198.83170212765958,-1.1467032567634385,0.5555855963833373
15607,Unknown,United Kingdom,,,,0,Elite Buyers,167,8,9336.82,1167.1025,350,1477,190.54734693877552,-1.4499874741402103,0.9204696957456522
14665,Unknown,United Kingdom,,,,0,Elite Buyers,141,14,9333.49,666.6778571428572,302,1652,169.6998181818182,-1.373964512562326,0.2781189823503729
14451,Unknown,United Kingdom,,,,0,Elite Buyers,386,15,9324.11,621.6073333333334,290,1157,239.0797435897436,-0.5985007992512699,1.0425145735809607
13919,Unknown,Denmark,,,,0,Elite Buyers,52,11,9320.55,847.3227272727273,252,1493,186.411,-1.3959688361522093,0.5194514032043375
17512,Unknown,United Kingdom,,,,0,Elite Buyers,87,14,9318.98,665.6414285714286,292,1614,172.5737037037037,-1.3962586382328164,0.2546569839239514
14472,Unknown,United Kingdom,,,,0,Elite Buyers,5,20,9313.57,465.6785,336,1695,166.31375,-1.458359890093411,-0.1723096941024569
13305,Unknown,United Kingdom,,,,0,Elite Buyers,581,13,9305.51,715.8084615384615,227,1567,178.95211538461538,-0.722787157007394,0.885203716858034
15091,Unknown,United Kingdom,,,,0,Elite Buyers,475,8,9297.0,1162.125,281,1282,216.2093023255814,-0.8463444064692588,1.4533760090483274
17444,Unknown,Canada,,,,0,Elite Buyers,10,19,9296.16,489.2715789473684,329,1505,185.9232,-1.2959105668544646,0.07128282708443653
16921,Unknown,United Kingdom,,,,0,Elite Buyers,7,9,9293.7,1032.6333333333334,311,1566,178.725,-1.6444928111885622,0.5490582024525366
12437,Unknown,France,,,,0,Elite Buyers,113,20,9285.57,464.2785,336,1680,165.81375,-1.3089382816617143,-0.047049408117560976
13324,Unknown,United Kingdom,,,,0,Elite Buyers,159,11,9275.82,843.2563636363636,189,1597,175.0154716981132,-1.2888662655425502,0.5043825603886458
15414,Unknown,United Kingdom,,,,0,Elite Buyers,495,10,9260.52,926.052,279,1289,215.36093023255813,-0.7310753393450365,1.2985095802236193
12553,Unknown,France,,,,0,Elite Buyers,138,19,9234.41,486.0215789473684,328,1676,164.90017857142857,-1.2842868942504793,0.01225703725255059
14504,Unknown,United Kingdom,,,,0,Elite Buyers,17,14,9229.8,659.2714285714286,379,1655,167.81454545454545,-1.5694707823741085,0.13730491185415658
16912,Unknown,United Kingdom,,,,0,Elite Buyers,188,11,9219.6,838.1454545454545,255,1569,177.3,-1.2908385080516829,0.5736731570803123
13155,Unknown,United Kingdom,,,,0,Elite Buyers,29,13,9214.26,708.7892307692308,317,1999,139.61,-1.8536751340643844,-0.1658684141455683
14621,Unknown,United Kingdom,,,,0,Elite Buyers,13,20,9210.41,460.5205,331,1687,164.47160714285715,-1.426791267499956,-0.17311205213781888
14346,Unknown,United Kingdom,,,,0,Elite Buyers,157,10,9196.63,919.663,347,1357,204.36955555555556,-1.2476550581500065,0.8581682793311629
16833,Unknown,United Kingdom,,,,0,Elite Buyers,143,11,9168.15,833.4681818181818,314,1459,191.003125,-1.290971912212935,0.652102514780737
16261,Unknown,United Kingdom,,,,0,Elite Buyers,105,13,9145.96,703.5353846153846,269,1536,179.33254901960785,-1.2991017597628738,0.387412316619954
15238,Unknown,United Kingdom,,,,0,Elite Buyers,29,12,9143.48,761.9566666666667,262,1668,166.24509090909092,-1.5370223273646106,0.2219268058335311
13235,Unknown,United Kingdom,,,,0,Elite Buyers,54,15,9124.28,608.2853333333334,262,1463,186.20979591836735,-1.229375562908473,0.29894168249201325
14180,Unknown,United Kingdom,,,,0,Elite Buyers,99,30,9123.02,304.10066666666665,289,2049,134.1620588235294,-1.4474223686120955,-0.7765597034853431
17422,Unknown,United Kingdom,,,,0,Elite Buyers,183,18,9113.58,506.31,306,1579,175.26115384615386,-1.1375806703649156,0.19054203783211224
13327,Unknown,United Kingdom,,,,0,Elite Buyers,243,12,9111.0,759.25,294,1693,162.69642857142858,-1.320246367321444,0.42679523922447526
14044,Unknown,United Kingdom,,,,0,Elite Buyers,134,11,9097.61,827.0554545454545,341,1631,168.47425925925927,-1.4657154510766497,0.4445601885193653
17386,Unknown,United Kingdom,,,,0,Elite Buyers,61,8,9097.19,1137.14875,288,1756,156.84810344827585,-1.7601758911879186,0.45940738534233994
16102,Unknown,United Kingdom,,,,0,Elite Buyers,99,16,9095.72,568.4825,293,1687,162.42357142857142,-1.3715456875166554,0.06100411483926363
14397,Unknown,United Kingdom,,,,0,Elite Buyers,148,21,9083.81,432.562380952381,267,1580,174.68865384615384,-1.0854668386428183,0.0271090496367489
17459,Unknown,United Kingdom,,,,0,Elite Buyers,83,22,9079.82,412.71909090909094,352,1460,189.16291666666666,-1.1022671297197038,0.06832700836349673
17796,Unknown,United Kingdom,,,,0,Elite Buyers,49,10,9070.16,907.016,237,2010,135.3755223880597,-1.864033775462465,-0.0022083609300996843
14790,Unknown,United Kingdom,,,,0,Elite Buyers,148,7,9054.38,1293.4828571428573,224,1363,201.20844444444444,-1.297957397817283,1.0642175123175905
12939,Unknown,United Kingdom,,,,0,Elite Buyers,149,6,9048.62,1508.1033333333332,85,1516,180.9724,-1.2769656323553868,0.9598268084246251
14387,Unknown,United Kingdom,,,,0,Elite Buyers,36,15,9036.51,602.434,370,1598,170.50018867924527,-1.4419213605879015,0.13944147362043727
14552,Unknown,United Kingdom,,,,0,Elite Buyers,40,14,9031.31,645.0935714285714,288,1475,184.31244897959184,-1.297738434291976,0.3155346737810417
18097,Unknown,United Kingdom,,,,0,Elite Buyers,2,17,9017.6,530.4470588235295,306,1781,152.8406779661017,-1.5520827232276464,-0.1977243155626632
14410,Unknown,United Kingdom,,,,0,Elite Buyers,10,18,9014.5,500.80555555555554,313,1722,158.14912280701753,-1.4711833437003745,-0.16736597029634626
15738,Unknown,United Kingdom,,,,0,Elite Buyers,30,20,9011.6,450.58,303,2118,128.73714285714286,-1.755461743392594,-0.6370886582163884
16535,Unknown,United Kingdom,,,,0,Elite Buyers,122,13,8961.73,689.3638461538461,286,1602,169.08924528301887,-1.3320786060880936,0.31056811534143236
17932,Unknown,United Kingdom,,,,0,Elite Buyers,43,16,8961.16,560.0725,330,1499,179.2232,-1.284458241673745,0.18828716057316372
17400,Unknown,United Kingdom,,,,0,Elite Buyers,147,16,8944.01,559.000625,318,1551,175.37274509803922,-1.1950050573867421,0.24562767072668687
14383,Unknown,United Kingdom,,,,0,Elite Buyers,65,13,8924.35,686.4884615384616,287,1750,153.86810344827586,-1.531000478179374,0.08342181576158461
12518,Unknown,Germany,,,,0,Elite Buyers,107,18,8921.65,495.64722222222224,332,1464,182.07448979591837,-1.1245474897163503,0.20261151336077196
13015,Unknown,United Kingdom,,,,0,Elite Buyers,55,17,8918.24,524.6023529411765,327,1677,159.25428571428571,-1.3974111878725715,-0.04463679872007695
12508,Unknown,France,,,,0,Elite Buyers,110,14,8911.88,636.5628571428572,326,1432,185.66416666666666,-1.1884972575130288,0.4234845159009569
15553,Unknown,United Kingdom,,,,0,Elite Buyers,87,14,8911.27,636.5192857142857,268,1456,185.65145833333332,-1.1952072931249305,0.36901288859278747
14499,Unknown,United Kingdom,,,,0,Elite Buyers,99,11,8906.97,809.7245454545455,324,1573,171.28788461538463,-1.4250191030305444,0.43867384846506907
18177,Unknown,United Kingdom,,,,0,Elite Buyers,147,9,8887.92,987.5466666666666,250,1552,174.2729411764706,-1.3697920259654452,0.6486183930727858
16445,Unknown,United Kingdom,,,,0,Elite Buyers,68,16,8874.04,554.6275,358,1596,167.43471698113208,-1.3499920725280823,0.10176396811077862
14930,Unknown,Channel Islands,,,,0,Elite Buyers,36,14,8872.64,633.76,293,1514,177.4528,-1.3249313245602932,0.24722275857275597
14087,Unknown,United Kingdom,,,,0,Elite Buyers,160,14,8871.73,633.695,323,1473,181.0557142857143,-1.158160116281223,0.4286968357782991
18004,Unknown,United Kingdom,,,,0,Elite Buyers,3,12,8870.16,739.18,342,1842,145.41245901639346,-1.7564275423357683,-0.021176636924779058
15860,Unknown,United Kingdom,,,,0,Elite Buyers,59,17,8866.09,521.5347058823529,339,1969,136.40138461538461,-1.6598684271933781,-0.34917415238934624
18223,Unknown,United Kingdom,,,,0,Elite Buyers,42,15,8863.64,590.9093333333333,292,1685,158.27928571428572,-1.4398676288261834,0.012761344660136481
15687,Unknown,United Kingdom,,,,0,Elite Buyers,6,22,8861.97,402.8168181818182,322,1818,147.6995,-1.4726869448161974,-0.441610275323175
14720,Unknown,United Kingdom,,,,0,Elite Buyers,260,11,8857.64,805.24,263,1464,180.76816326530613,-1.0770723241336388,0.7098645210391056
15156,Unknown,United Kingdom,,,,0,Elite Buyers,23,21,8851.46,421.49809523809523,310,1671,160.93563636363638,-1.3288565668557664,-0.23496029866097268
13629,Unknown,United Kingdom,,,,0,Elite Buyers,471,11,8832.34,802.94,192,1346,196.27422222222222,-0.6408892293346818,1.0521826723646222
16951,Unknown,United Kingdom,,,,0,Elite Buyers,17,18,8815.46,489.7477777777778,380,1595,166.32943396226415,-1.3712523979034414,-0.04546275505331765
14309,Unknown,United Kingdom,,,,0,Elite Buyers,338,15,8808.07,587.2046666666666,257,1476,179.7565306122449,-0.8566809975737331,0.5471464878743029
17214,Unknown,United Kingdom,,,,0,Elite Buyers,1,19,8796.32,462.9642105263158,360,1764,151.6606896551724,-1.5075028165514293,-0.2851523343482461
13790,Unknown,United Kingdom,,,,0,Elite Buyers,366,14,8776.83,626.9164285714286,245,1328,199.4734090909091,-0.7057482223785676,0.7884650449616217
15883,Unknown,United Kingdom,,,,0,Elite Buyers,199,13,8770.21,674.6315384615384,276,1465,178.9838775510204,-1.086026476931627,0.5084645973732759
16875,Unknown,United Kingdom,,,,0,Elite Buyers,51,14,8769.17,626.3692857142858,309,1706,153.84508771929825,-1.477610615831436,0.03672738025786029
16359,Unknown,United Kingdom,,,,0,Elite Buyers,175,21,8768.62,417.55333333333334,288,1608,165.44566037735848,-1.0607751223740438,-0.019220677833578587
14732,Unknown,United Kingdom,,,,0,Elite Buyers,84,20,8768.4,438.42,328,1739,151.1793103448276,-1.3370849010779526,-0.2214778043923672
16818,Unknown,United Kingdom,,,,0,Elite Buyers,3,19,8706.1,458.2157894736842,334,1817,145.10166666666666,-1.525389069488607,-0.3587763692930143
16368,Unknown,United Kingdom,,,,0,Elite Buyers,145,15,8678.15,578.5433333333333,267,1488,177.10510204081632,-1.0987238956817733,0.30957725938780567
13495,Unknown,United Kingdom,,,,0,Elite Buyers,117,12,8663.33,721.9441666666667,232,1911,137.5131746031746,-1.5691745040176297,-0.019585447885704266
16253,Unknown,United Kingdom,,,,0,Elite Buyers,108,16,8662.54,541.40875,293,1618,160.4174074074074,-1.2515159611800075,0.07599074344236387
13635,Unknown,United Kingdom,,,,0,Elite Buyers,201,13,8635.79,664.2915384615385,275,1556,166.07288461538462,-1.1489511409377622,0.38932086665904164
17787,Unknown,United Kingdom,,,,0,Elite Buyers,234,21,8635.64,411.2209523809524,344,1886,139.28451612903226,-1.2647483950132592,-0.26183428272755244
15694,Unknown,United Kingdom,,,,0,Elite Buyers,122,17,8611.39,506.5523529411765,185,2026,128.52820895522387,-1.4688781919328286,-0.4107941169095446
13884,Unknown,United Kingdom,,,,0,Elite Buyers,222,18,8587.58,477.0877777777778,300,1601,162.0298113207547,-1.0476342696083356,0.12426396564295586
14140,Unknown,United Kingdom,,,,0,Elite Buyers,66,16,8586.45,536.653125,302,1597,162.00849056603772,-1.283230491672021,0.04510628172027217
13650,Unknown,United Kingdom,,,,0,Elite Buyers,13,16,8583.37,536.460625,303,1713,150.58543859649123,-1.451986873749016,-0.1388388967024688
14375,Unknown,United Kingdom,,,,0,Elite Buyers,160,17,8572.55,504.2676470588235,319,1479,174.95,-1.0500195248674358,0.23325685291158835
13743,Unknown,United Kingdom,,,,0,Elite Buyers,131,15,8565.97,571.0646666666667,273,1539,167.96019607843138,-1.1530324529705802,0.21875172104399712
16332,Unknown,United Kingdom,,,,0,Elite Buyers,171,20,8563.63,428.1815,354,1647,155.70236363636363,-1.1428459816586471,-0.05756280040477499
12530,Unknown,Germany,,,,0,Elite Buyers,33,15,8563.59,570.906,297,1611,161.57716981132074,-1.3568110480057518,0.04091979192940934
12535,Unknown,France,,,,0,Elite Buyers,71,11,8559.6,778.1454545454545,239,1598,161.50188679245284,-1.3739542597606162,0.30985181290664954
16094,Unknown,United Kingdom,,,,0,Elite Buyers,188,13,8556.39,658.1838461538462,213,1543,167.77235294117648,-1.0876892726835214,0.36874143594613273
17537,Unknown,United Kingdom,,,,0,Elite Buyers,89,16,8548.31,534.269375,276,1492,170.9662,-1.135746869707154,0.17031156365154518
13883,Unknown,United Kingdom,,,,0,Elite Buyers,188,13,8539.56,656.8892307692307,232,1513,170.7912,-1.078561059037212,0.4033942567717157
15281,Unknown,United Kingdom,,,,0,Elite Buyers,369,13,8538.28,656.7907692307692,240,1272,203.29238095238094,-0.6524942556202832,0.8734192587308591
14866,Unknown,United Kingdom,,,,0,Elite Buyers,129,10,8511.6,851.16,131,1838,139.5344262295082,-1.4157303643959267,0.14864594114974625
16655,Unknown,United Kingdom,,,,0,Elite Buyers,145,18,8504.42,472.46777777777777,313,1494,170.0884,-1.0455550324575633,0.14206605392450952
14344,Unknown,United Kingdom,,,,0,Elite Buyers,5,16,8503.28,531.455,334,2023,126.91462686567164,-1.755645361528183,-0.47821422562472615
14740,Unknown,United Kingdom,,,,0,Elite Buyers,232,7,8491.04,1213.0057142857142,100,1591,160.20830188679244,-1.1521054498698562,0.7699419293477063
13654,Unknown,United Kingdom,,,,0,Elite Buyers,34,10,8484.34,848.434,243,1485,173.14979591836735,-1.3536247865881101,0.45503336921763826
16014,Unknown,United Kingdom,,,,0,Elite Buyers,47,18,8464.17,470.2316666666667,348,1737,145.93396551724138,-1.402355110890913,-0.22787935305550955
15827,Unknown,United Kingdom,,,,0,Elite Buyers,268,18,8462.45,470.1361111111111,237,1880,136.49112903225807,-1.1750176396486611,-0.15324903438290083
16672,Unknown,United Kingdom,,,,0,Elite Buyers,90,19,8458.34,445.17578947368423,215,1727,148.3919298245614,-1.210337054028018,-0.23047335158242294
15108,Unknown,European Community,,,,0,Elite Buyers,605,7,8404.53,1200.6471428571429,248,1095,233.45916666666668,-0.4585728213453356,1.7784580683336173
14867,Unknown,United Kingdom,,,,0,Elite Buyers,127,13,8393.83,645.6792307692308,332,1574,161.4198076923077,-1.2725365958118364,0.2649478490883749
12727,Unknown,France,,,,0,Elite Buyers,20,16,8383.71,523.981875,304,1744,144.54672413793102,-1.449620919800144,-0.19610750697271911
14209,Unknown,United Kingdom,,,,0,Elite Buyers,13,17,8375.48,492.67529411764707,213,1535,164.22509803921568,-1.1650935872944772,-0.04138753914325308
16374,Unknown,United Kingdom,,,,0,Elite Buyers,17,13,8363.93,643.3792307692307,327,1709,146.7356140350877,-1.5198170079146678,-0.009903862743374042
14626,Unknown,United Kingdom,,,,0,Elite Buyers,44,13,8358.56,642.9661538461538,277,1621,154.78814814814814,-1.3697517913541382,0.10533662421447579
13384,Unknown,United Kingdom,,,,0,Elite Buyers,80,13,8351.27,642.4053846153846,296,1679,149.12982142857143,-1.3917754341821822,0.08347803372450993
14901,Unknown,United Kingdom,,,,0,Elite Buyers,178,20,8344.63,417.2315,307,1970,128.3789230769231,-1.3697391606332991,-0.428318760650688
14390,Unknown,United Kingdom,,,,0,Elite Buyers,42,20,8338.94,416.947,299,2106,119.12771428571429,-1.652103137434417,-0.7210716892849366
18178,Unknown,United Kingdom,,,,0,Elite Buyers,383,19,8335.52,438.7115789473684,299,1523,163.44156862745098,-0.7290414795589594,0.2984930828087745
17705,Unknown,United Kingdom,,,,0,Elite Buyers,55,12,8309.88,692.49,248,1613,156.7901886792453,-1.3526253644167658,0.17736648289537602
15704,Unknown,United Kingdom,,,,0,Elite Buyers,47,17,8301.09,488.2994117647059,269,1653,150.9289090909091,-1.2732217470488068,-0.1339250949214259
12477,Unknown,Germany,,,,0,Elite Buyers,105,12,8299.18,691.5983333333334,252,1530,162.72901960784313,-1.218189617749823,0.3149957466217924
17618,Unknown,United Kingdom,,,,0,Elite Buyers,10,17,8297.6,488.09411764705885,324,1835,136.02622950819674,-1.5241160697671563,-0.3585270361148348
14801,Unknown,United Kingdom,,,,0,Elite Buyers,211,14,8273.21,590.9435714285714,332,1362,183.8491111111111,-0.9381120911796279,0.5172144577155723
15723,Unknown,United Kingdom,,,,0,Elite Buyers,115,9,8264.62,918.2911111111111,306,1791,140.07830508474575,-1.5992568267842082,0.26645584650922216
14250,Unknown,United Kingdom,,,,0,Elite Buyers,13,19,8250.74,434.2494736842105,323,1770,139.84305084745762,-1.4107819320755763,-0.377524993326746
16150,Unknown,United Kingdom,,,,0,Elite Buyers,5,13,8233.51,633.3469230769231,308,2143,115.96492957746479,-1.8995987054168815,-0.4963950125700203
14944,Unknown,United Kingdom,,,,0,Elite Buyers,178,17,8224.98,483.82235294117646,243,1492,164.4996,-0.9367629559778975,0.16305215601961562
14766,Unknown,United Kingdom,,,,0,Elite Buyers,15,14,8224.09,587.435,286,1952,126.52446153846154,-1.6650892473679832,-0.3515281959887213
15421,Unknown,United Kingdom,,,,0,Elite Buyers,140,13,8200.92,630.84,277,1653,149.10763636363637,-1.262974060917746,0.14936211676061192
18241,Unknown,United Kingdom,,,,0,Elite Buyers,58,17,8199.78,482.34,255,1759,141.3755172413793,-1.33212108138602,-0.25092810083006883
16825,Unknown,United Kingdom,,,,0,Elite Buyers,135,9,8170.49,907.8322222222222,312,1680,145.90160714285713,-1.4671047166090747,0.386555480567912
16759,Unknown,United Kingdom,,,,0,Elite Buyers,0,13,8165.37,628.1053846153847,292,1783,138.39610169491525,-1.5593813666560785,-0.142211000887078
14560,Unknown,United Kingdom,,,,0,Elite Buyers,6,21,8149.18,388.05619047619047,293,1817,135.81966666666668,-1.3887757326676111,-0.5261023179855732
14649,Unknown,United Kingdom,,,,0,Elite Buyers,37,14,8144.51,581.7507142857143,322,1657,148.082,-1.3903684321078913,-0.02211239017819222
13370,Unknown,United Kingdom,,,,0,Elite Buyers,148,14,8127.42,580.53,261,1972,125.03723076923077,-1.4897509911025786,-0.24434148417087
16637,Unknown,United Kingdom,,,,0,Elite Buyers,220,14,8110.4,579.3142857142857,285,1414,172.56170212765957,-0.9185148621139535,0.43080147795453994
13632,Unknown,United Kingdom,,,,0,Elite Buyers,169,12,8101.09,675.0908333333333,290,1380,176.11065217391305,-1.0159939475080195,0.5254743816454613
14341,Unknown,United Kingdom,,,,0,Elite Buyers,133,8,8098.05,1012.25625,213,1685,144.6080357142857,-1.4278894208005442,0.43608911325830557
15996,Unknown,United Kingdom,,,,0,Elite Buyers,33,15,8095.49,539.6993333333334,288,1934,126.49203125,-1.5861536231405986,-0.38264186996494287
12645,Unknown,Germany,,,,0,Elite Buyers,24,12,8070.96,672.58,264,1707,141.59578947368422,-1.4591392115596435,-0.0012406071920995076
16121,Unknown,United Kingdom,,,,0,Elite Buyers,36,12,8070.06,672.505,321,1573,155.19346153846155,-1.3701296403224634,0.1705197268778252
15192,Unknown,United Kingdom,,,,0,Elite Buyers,43,11,8061.45,732.8590909090909,277,1893,127.95952380952382,-1.649263512160712,-0.11061073218609324
17197,Unknown,United Kingdom,,,,0,Elite Buyers,61,12,8056.41,671.3675,275,1481,164.41653061224488,-1.2208431453292854,0.2883137775275566
16685,Unknown,United Kingdom,,,,0,Elite Buyers,282,12,8050.74,670.895,328,1291,187.22651162790697,-0.8218486106573161,0.7475530557241495
13758,Unknown,United Kingdom,,,,0,Elite Buyers,147,21,8042.32,382.96761904761905,298,2032,120.03462686567164,-1.4025240316061538,-0.6134203123700412
15805,Unknown,United Kingdom,,,,0,Elite Buyers,138,19,8011.47,421.6563157894737,280,1768,135.78762711864408,-1.195436837364623,-0.28775662382821143
17114,Unknown,United Kingdom,,,,0,Elite Buyers,21,13,7992.74,614.8261538461538,319,1711,140.22350877192983,-1.4678662653009718,-0.07058343343415427
18263,Unknown,United Kingdom,,,,0,Elite Buyers,187,12,7980.84,665.07,278,1635,147.79333333333332,-1.1976769451493678,0.24494452398967295
16717,Unknown,United Kingdom,,,,0,Elite Buyers,17,15,7976.34,531.756,280,1950,122.71292307692308,-1.5987819207070626,-0.44146276875944734
17886,Unknown,United Kingdom,,,,0,Elite Buyers,57,17,7964.41,468.49470588235295,311,1675,142.22160714285715,-1.273597050014794,-0.198184388534827
13507,Unknown,United Kingdom,,,,0,Elite Buyers,141,9,7948.6,883.1777777777778,242,1645,144.52,-1.343969401319467,0.37891708349562414
16107,Unknown,United Kingdom,,,,0,Elite Buyers,187,7,7937.77,1133.9671428571428,206,1390,172.56021739130435,-1.1289420339626535,0.8904137105831518
16110,Unknown,United Kingdom,,,,0,Elite Buyers,40,17,7934.26,466.72117647058826,391,1784,134.47898305084746,-1.4420979115883146,-0.32175803660974417
14317,Unknown,United Kingdom,,,,0,Elite Buyers,45,7,7930.47,1132.9242857142858,143,1620,146.86055555555555,-1.4222304084953628,0.45971430901348287
15088,Unknown,United Kingdom,,,,0,Elite Buyers,100,11,7927.96,720.7236363636364,265,1657,144.14472727272727,-1.3414060422159833,0.17737739697579355
17425,Unknown,United Kingdom,,,,0,Elite Buyers,147,10,7919.05,791.905,236,1396,172.15326086956523,-1.0643822844341078,0.5816778084178613
12808,Unknown,Portugal,,,,0,Elite Buyers,28,14,7914.96,565.3542857142858,188,2000,119.92363636363636,-1.5618881970471896,-0.4566958720769763
15018,Unknown,United Kingdom,,,,0,Elite Buyers,22,13,7908.95,608.3807692307693,303,1976,121.67615384615385,-1.6856193631301706,-0.3594425852202267
15349,Unknown,United Kingdom,,,,0,Elite Buyers,215,14,7904.07,564.5764285714286,292,1514,158.0814,-0.9949007112831209,0.28294477580634225
17323,Unknown,United Kingdom,,,,0,Elite Buyers,68,20,7891.91,394.5955,345,1569,151.7675,-1.116143249289542,-0.19445496686681835
14334,Unknown,United Kingdom,,,,0,Elite Buyers,128,15,7885.89,525.726,278,1508,157.7178,-1.0541871467847734,0.13702335479339592
13725,Unknown,United Kingdom,,,,0,Elite Buyers,383,15,7881.35,525.4233333333333,249,1351,175.14111111111112,-0.5775155897037373,0.5810176764252801
16076,Unknown,United Kingdom,,,,0,Elite Buyers,119,14,7869.11,562.0792857142857,303,1544,154.2962745098039,-1.1431046651537142,0.14155381305673395
14640,Unknown,United Kingdom,,,,0,Elite Buyers,618,7,7859.87,1122.8385714285714,246,1110,212.42891891891892,-0.38802897635982747,1.676185360355942
15916,Unknown,United Kingdom,,,,0,Elite Buyers,136,17,7848.44,461.6729411764706,241,1831,128.66295081967212,-1.2457662819974087,-0.3096292603328346
18235,Unknown,United Kingdom,,,,0,Elite Buyers,111,11,7846.94,713.3581818181818,303,1559,150.90269230769232,-1.2604936977997365,0.2862055043038272
13117,Unknown,United Kingdom,,,,0,Elite Buyers,240,16,7846.65,490.415625,293,1908,124.55,-1.2578854530098522,-0.2194331271251722
14759,Unknown,United Kingdom,,,,0,Elite Buyers,34,17,7842.21,461.3064705882353,290,1660,142.58563636363635,-1.2586834909545606,-0.22777246091440076
17809,Unknown,United Kingdom,,,,0,Elite Buyers,73,13,7840.77,603.1361538461539,170,2106,112.011,-1.6006366153167344,-0.4830916840541595
16401,Unknown,United Kingdom,,,,0,Elite Buyers,16,15,7825.06,521.6706666666666,246,1805,130.41766666666666,-1.4215274080989726,-0.32238778920362293
16971,Unknown,United Kingdom,,,,0,Elite Buyers,0,10,7784.6,778.46,299,1815,129.74333333333334,-1.6552411138875363,-0.04612170775875704
16551,Unknown,United Kingdom,,,,0,Elite Buyers,19,11,7779.63,707.2390909090909,261,1799,129.6605,-1.545948766125809,-0.09058008897383199
16950,Unknown,United Kingdom,,,,0,Elite Buyers,196,7,7778.33,1111.19,250,1802,129.63883333333334,-1.509471279447935,0.43102855247709515
15671,Unknown,United Kingdom,,,,0,Elite Buyers,41,10,7776.77,777.677,250,1657,141.39581818181819,-1.4209539151123578,0.15447684327375752
12779,Unknown,Poland,,,,0,Elite Buyers,6,17,7767.9,456.93529411764706,274,2114,110.97,-1.681451337467102,-0.7485826679902062
