forecast_date,predicted_quantity,lower_bound,upper_bound,product_id,product_name,category,is_forecast
2012-02-18,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-19,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-20,9.0,0.0,49.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-21,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-22,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-23,48.0,7.92,88.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-24,10.0,0.0,50.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-25,46.0,5.92,86.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-26,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-27,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-28,23.0,0.0,63.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-02-29,45.0,4.92,85.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-01,32.0,0.0,72.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-02,30.0,0.0,70.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-03,38.0,0.0,78.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-04,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-05,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-06,45.0,4.92,85.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-07,3.0,0.0,43.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-08,16.0,0.0,56.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-09,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-10,37.0,0.0,77.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-11,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-12,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-13,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-14,33.0,0.0,73.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-15,35.0,0.0,75.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-16,10.0,0.0,50.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-17,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-18,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-19,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-20,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-21,41.0,0.92,81.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-22,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-23,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-24,24.0,0.0,64.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-25,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-26,9.0,0.0,49.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-27,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-28,24.0,0.0,64.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-29,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-30,55.0,14.92,95.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-03-31,31.0,0.0,71.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-01,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-02,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-03,31.0,0.0,71.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-04,27.0,0.0,67.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-05,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-06,3.0,0.0,43.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-07,54.0,13.92,94.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-08,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-09,23.0,0.0,63.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-10,34.0,0.0,74.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-11,24.0,0.0,64.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-12,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-13,53.0,12.92,93.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-14,3.0,0.0,43.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-15,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-16,36.0,0.0,76.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-17,15.0,0.0,55.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-18,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-19,73.0,32.92,113.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-20,13.0,0.0,53.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-21,52.0,11.92,92.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-22,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-23,43.0,2.92,83.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-24,16.0,0.0,56.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-25,28.0,0.0,68.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-26,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-27,60.0,19.92,100.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-28,21.0,0.0,61.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-29,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-04-30,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-01,13.0,0.0,53.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-02,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-03,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-04,93.0,52.92,133.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-05,5.0,0.0,45.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-06,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-07,47.0,6.92,87.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-08,37.0,0.0,77.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-09,84.0,43.92,124.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-10,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-11,17.0,0.0,57.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-12,39.0,0.0,79.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-13,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-14,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-15,69.0,28.92,109.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-16,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-17,24.0,0.0,64.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-18,19.0,0.0,59.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-19,19.0,0.0,59.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-20,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-21,27.0,0.0,67.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-22,34.0,0.0,74.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-23,33.0,0.0,73.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-24,17.0,0.0,57.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-25,35.0,0.0,75.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-26,12.0,0.0,52.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-27,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-28,16.0,0.0,56.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-29,32.0,0.0,72.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-30,18.0,0.0,58.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-05-31,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-01,58.0,17.92,98.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-02,35.0,0.0,75.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-03,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-04,36.0,0.0,76.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-05,50.0,9.92,90.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-06,31.0,0.0,71.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-07,14.0,0.0,54.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-08,12.0,0.0,52.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-09,31.0,0.0,71.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-10,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-11,52.0,11.92,92.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-12,53.0,12.92,93.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-13,10.0,0.0,50.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-14,58.0,17.92,98.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-15,6.0,0.0,46.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-16,73.0,32.92,113.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-17,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-18,15.0,0.0,55.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-19,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-20,49.0,8.92,89.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-21,88.0,47.92,128.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-22,22.0,0.0,62.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-23,25.0,0.0,65.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-24,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-25,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-26,9.0,0.0,49.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-27,33.0,0.0,73.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-28,22.0,0.0,62.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-29,31.0,0.0,71.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-06-30,13.0,0.0,53.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-01,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-02,81.0,40.92,121.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-03,32.0,0.0,72.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-04,75.0,34.92,115.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-05,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-06,54.0,13.92,94.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-07,94.0,53.92,134.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-08,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-09,51.0,10.92,91.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-10,23.0,0.0,63.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-11,100.0,59.92,140.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-12,61.0,20.92,101.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-13,25.0,0.0,65.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-14,3.0,0.0,43.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-15,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-16,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-17,90.0,49.92,130.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-18,30.0,0.0,70.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-19,12.0,0.0,52.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-20,13.0,0.0,53.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-21,24.0,0.0,64.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-22,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-23,12.0,0.0,52.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-24,90.0,49.92,130.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-25,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-26,65.0,24.92,105.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-27,42.0,1.92,82.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-28,73.0,32.92,113.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-29,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-30,5.0,0.0,45.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-07-31,41.0,0.92,81.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-01,101.0,60.92,141.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-02,60.0,19.92,100.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-03,19.0,0.0,59.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-04,40.0,0.0,80.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-05,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-06,65.0,24.92,105.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-07,44.0,3.92,84.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-08,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-09,41.0,0.92,81.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-10,5.0,0.0,45.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-11,23.0,0.0,63.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-12,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-13,18.0,0.0,58.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-14,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-15,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-16,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-17,16.0,0.0,56.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-18,20.0,0.0,60.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-19,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-20,25.0,0.0,65.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-21,50.0,9.92,90.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-22,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-23,29.0,0.0,69.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-24,16.0,0.0,56.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-25,46.0,5.92,86.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-26,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-27,26.0,0.0,66.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-28,31.0,0.0,71.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-29,18.0,0.0,58.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-30,25.0,0.0,65.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-08-31,51.0,10.92,91.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-01,5.0,0.0,45.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-02,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-03,18.0,0.0,58.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-04,93.0,52.92,133.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-05,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-06,12.0,0.0,52.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-07,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-08,28.0,0.0,68.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-09,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-10,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-11,24.0,0.0,64.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-12,57.0,16.92,97.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-13,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-14,6.0,0.0,46.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-15,26.0,0.0,66.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-16,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-17,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-18,23.0,0.0,63.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-19,10.0,0.0,50.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-20,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-21,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-22,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-23,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-24,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-25,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-26,37.0,0.0,77.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-27,50.0,9.92,90.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-28,5.0,0.0,45.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-29,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-09-30,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-01,9.0,0.0,49.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-02,10.0,0.0,50.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-03,7.0,0.0,47.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-04,46.0,5.92,86.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-05,8.0,0.0,48.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-06,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-07,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-08,46.0,5.92,86.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-09,46.0,5.92,86.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-10,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-11,2.0,0.0,42.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-12,32.0,0.0,72.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-13,30.0,0.0,70.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-14,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-15,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-16,16.0,0.0,56.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-17,25.0,0.0,65.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-18,32.0,0.0,72.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-19,17.0,0.0,57.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-20,18.0,0.0,58.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-21,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-22,24.0,0.0,64.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-23,21.0,0.0,61.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-24,10.0,0.0,50.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-25,86.0,45.92,126.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-26,1.0,0.0,41.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-27,47.0,6.92,87.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-28,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-29,46.0,5.92,86.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-30,5.0,0.0,45.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-10-31,1.0,0.0,41.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-01,28.0,0.0,68.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-02,19.0,0.0,59.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-03,17.0,0.0,57.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-04,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-05,46.0,5.92,86.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-06,34.0,0.0,74.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-07,4.0,0.0,44.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-08,29.0,0.0,69.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-09,13.0,0.0,53.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-10,35.0,0.0,75.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-11,0.0,0.0,40.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-12,20.0,0.0,60.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-13,45.0,4.92,85.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-14,36.0,0.0,76.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-15,28.0,0.0,68.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
2012-11-16,11.0,0.0,51.08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,General,False
