customer_id,customer_name,state,city,purchase_count,avg_purchase_value,total_revenue,first_purchase,last_purchase,active_days,lifespan_days,lifespan_years,purchase_frequency,clv,clv_discounted,clv_segment
13473,Unknown,United Kingdom,,21,20.125714285714285,422.64,2011-10-10,2011-11-01,2,22,0.1,210.0,422.64,418.63094609178546,Medium Value
13475,Unknown,United Kingdom,,31,16.943870967741937,525.26,2011-01-06,2011-06-05,2,150,0.4106776180698152,75.485,525.26,505.09757098150436,High Value
13476,Unknown,United Kingdom,,29,25.089655172413792,727.6,2011-03-03,2011-03-03,1,0,0.1,290.0,727.6,720.6981742768861,High Value
13477,Unknown,United Kingdom,,19,22.188947368421054,421.59,2011-02-11,2011-12-05,2,297,0.813141683778234,23.366161616161616,421.59000000000003,390.1505138788803,Medium Value
13483,Unknown,United Kingdom,,10,14.034,140.34,2011-05-10,2011-05-10,1,0,0.1,100.0,140.34,139.008770997826,Low Value
13484,Unknown,United Kingdom,,8,39.225,313.8,2011-12-04,2011-12-04,1,0,0.1,80.0,313.8,310.82337422771695,Medium Value
13486,Unknown,United Kingdom,,52,15.76173076923077,819.61,2011-03-08,2011-07-07,2,121,0.33127994524298426,156.96694214876032,819.6099999999999,794.1356307292065,High Value
13487,Unknown,United Kingdom,,13,16.588461538461537,215.65,2011-10-05,2011-10-05,1,0,0.1,130.0,215.65,213.60439978396164,Low Value
13488,Unknown,United Kingdom,,178,22.68606741573034,4038.12,2010-07-12,2011-12-01,4,507,1.3880903490759753,128.2337278106509,4038.12,3537.7116670084097,Very High Value
13489,Unknown,United Kingdom,,4,12.84,51.36,2011-05-07,2011-05-07,1,0,0.1,40.0,51.36000000000001,50.872812301897845,Low Value
13491,Unknown,United Kingdom,,49,13.377142857142857,655.48,2010-02-12,2011-11-01,5,627,1.7166324435318274,28.544258373205743,655.48,556.549015401494,High Value
13492,Unknown,Switzerland,,28,24.146428571428572,676.1,2011-01-07,2011-09-05,2,241,0.6598220396988365,42.4356846473029,676.1,634.890940471893,High Value
13493,Unknown,Switzerland,,4,109.82,439.28,2011-09-03,2011-09-03,1,0,0.1,40.0,439.28,435.11310334847514,Medium Value
13494,Unknown,United Kingdom,,18,17.57,316.26,2011-01-02,2011-01-02,1,0,0.1,180.0,316.26,313.26003930292467,Medium Value
13495,Unknown,United Kingdom,,34,43.62911764705883,1483.39,2010-06-12,2011-04-11,3,303,0.8295687885010267,40.98514851485149,1483.39,1370.6206392887161,Very High Value
13497,Unknown,United Kingdom,,19,18.318421052631578,348.05,2010-06-12,2011-02-03,2,236,0.6461327857631759,29.405720338983052,348.05,327.26266836631646,Medium Value
13499,Unknown,United Kingdom,,8,40.4525,323.62,2011-10-11,2011-10-11,1,0,0.1,80.0,323.62,320.5502242433835,Medium Value
13500,Unknown,United Kingdom,,38,17.6,668.8,2011-03-11,2011-09-08,2,181,0.49555099247091033,76.68232044198895,668.8000000000001,637.9462343250377,High Value
13502,Unknown,United Kingdom,,5,14.912,74.56,2011-10-03,2011-10-03,1,0,0.1,50.0,74.56,73.85274309247475,Low Value
13504,Unknown,United Kingdom,,22,13.451363636363636,295.93,2011-06-10,2011-06-10,1,0,0.1,220.0,295.93,293.12288443342345,Medium Value
13506,Unknown,United Kingdom,,17,17.71294117647059,301.12,2010-05-12,2010-05-12,1,0,0.1,170.0,301.12000000000006,298.26365343355684,Medium Value
13507,Unknown,United Kingdom,,54,15.60537037037037,842.69,2011-02-09,2011-06-12,2,123,0.33675564681724846,160.35365853658536,842.6899999999999,816.0722680590534,High Value
13508,Unknown,United Kingdom,,12,9.2475,110.97,2011-10-04,2011-10-04,1,0,0.1,120.0,110.97000000000001,109.9173672340655,Low Value
13509,Unknown,United Kingdom,,8,33.1625,265.3,2011-01-09,2011-11-03,3,298,0.8158795345653662,9.805369127516778,265.3,245.45156487184104,Medium Value
13510,Unknown,United Kingdom,,82,15.117926829268292,1239.67,2011-05-09,2011-09-06,3,120,0.32854209445585214,249.5875,1239.6699999999998,1201.4531819124736,Very High Value
13513,Unknown,United Kingdom,,10,20.51,205.1,2011-05-08,2011-05-08,1,0,0.1,100.0,205.10000000000002,203.15447435979846,Low Value
13515,Unknown,United Kingdom,,13,15.646153846153846,203.4,2011-06-04,2011-06-04,1,0,0.1,130.0,203.4,201.47060012083375,Low Value
13517,Unknown,United Kingdom,,33,15.643636363636364,516.24,2011-11-10,2011-11-10,1,0,0.1,330.0,516.2400000000001,511.34308066066484,High Value
13520,Unknown,Switzerland,,43,37.033720930232555,1592.45,2010-03-12,2011-12-10,3,638,1.7467488021902806,24.61716300940439,1592.4499999999998,1348.2275021450032,Very High Value
13521,Unknown,United Kingdom,,292,2.628458904109589,767.51,2011-04-12,2011-08-12,2,122,0.33401779603011633,874.204918032787,767.51,743.4609275698987,High Value
13522,Unknown,United Kingdom,,5,25.16,125.8,2011-09-11,2011-09-11,1,0,0.1,50.0,125.80000000000001,124.60669368338685,Low Value
13523,Unknown,United Kingdom,,77,20.075194805194805,1545.79,2010-08-12,2011-06-11,2,303,0.8295687885010267,92.81930693069307,1545.79,1428.2769049313426,Very High Value
13524,Unknown,United Kingdom,,9,17.68888888888889,159.2,2011-04-05,2011-04-05,1,0,0.1,90.0,159.20000000000002,157.6898699077519,Low Value
13525,Unknown,United Kingdom,,2,141.44,282.88,2011-05-04,2011-05-04,1,0,0.1,20.0,282.88000000000005,280.19667336372396,Medium Value
13527,Unknown,United Kingdom,,84,10.267142857142858,862.44,2011-06-11,2011-11-09,2,151,0.4134154688569473,203.18543046357615,862.44,829.1183261941005,High Value
13531,Unknown,United Kingdom,,15,20.363333333333333,305.45,2010-08-12,2010-08-12,1,0,0.1,150.0,305.45,302.55258017162566,Medium Value
13532,Unknown,United Kingdom,,66,3.1865151515151515,210.31,2011-06-11,2011-06-11,1,0,0.1,660.0,210.31,208.31505364509607,Low Value
13533,Unknown,United Kingdom,,31,3.7164516129032257,115.21,2011-10-06,2011-10-06,1,0,0.1,310.0,115.21,114.11714768889505,Low Value
13534,Unknown,United Kingdom,,79,22.10354430379747,1746.18,2011-01-07,2011-08-02,6,207,0.5667351129363449,139.3949275362319,1746.1800000000003,1654.3611452838156,Very High Value
13536,Unknown,United Kingdom,,44,22.67681818181818,997.78,2011-04-12,2011-08-12,2,122,0.33401779603011633,131.72950819672133,997.78,966.5156731647711,High Value
13538,Unknown,United Kingdom,,14,52.03928571428571,728.55,2011-06-09,2011-11-08,4,152,0.4161533196440794,33.64144736842105,728.5499999999998,700.218626420483,High Value
13539,Unknown,United Kingdom,,11,14.918181818181818,164.1,2011-03-02,2011-03-02,1,0,0.1,110.0,164.10000000000002,162.54338977300304,Low Value
13548,Unknown,United Kingdom,,120,5.156083333333333,618.73,2011-04-09,2011-10-04,2,178,0.487337440109514,246.2359550561798,618.73,590.6483141050455,High Value
13549,Unknown,United Kingdom,,22,16.827272727272728,370.2,2011-06-10,2011-12-07,3,180,0.4928131416837782,44.641666666666666,370.2,353.2137122904418,Medium Value
13552,Unknown,United Kingdom,,29,29.92206896551724,867.74,2011-04-10,2011-08-08,3,120,0.32854209445585214,88.26875,867.7399999999999,840.9891213570788,High Value
13557,Unknown,United Kingdom,,34,17.17823529411765,584.06,2011-04-03,2011-11-11,2,222,0.6078028747433265,55.939189189189186,584.0600000000001,551.1868795567565,High Value
13558,Unknown,United Kingdom,,119,3.6411764705882352,433.3,2011-02-10,2011-09-10,3,212,0.5804243668720055,205.02240566037736,433.3,409.98065595037883,Medium Value
13560,Unknown,United Kingdom,,32,5.356875,171.42,2011-02-12,2011-02-12,1,0,0.1,320.0,171.42,169.7939541431333,Low Value
13561,Unknown,United Kingdom,,14,10.132857142857143,141.86,2011-08-05,2011-08-05,1,0,0.1,140.0,141.85999999999999,140.51435267031204,Low Value
13562,Unknown,United Kingdom,,24,25.13625,603.27,2011-08-04,2011-08-04,1,0,0.1,240.0,603.27,597.5475365530746,High Value
13564,Unknown,United Kingdom,,40,13.40125,536.05,2010-06-12,2010-06-12,1,0,0.1,400.0,536.0500000000001,530.9651681158945,High Value
13565,Unknown,United Kingdom,,13,8.475384615384616,110.18,2011-09-01,2011-09-01,1,0,0.1,130.0,110.18000000000002,109.13486097007603,Low Value
13569,Unknown,United Kingdom,,23,4.774782608695652,109.82,2010-07-12,2010-07-12,1,0,0.1,230.0,109.82000000000001,108.7782758371188,Low Value
13570,Unknown,United Kingdom,,27,8.87,239.49,2011-10-04,2011-10-04,1,0,0.1,270.0,239.48999999999998,237.21825969979582,Medium Value
13571,Unknown,United Kingdom,,169,5.771005917159763,975.3,2011-01-11,2011-08-09,5,210,0.5749486652977412,293.93928571428575,975.3,923.2930259089682,High Value
13575,Unknown,United Kingdom,,10,14.741,147.41,2011-12-10,2011-12-10,1,0,0.1,100.0,147.41,146.01170680340266,Low Value
13576,Unknown,United Kingdom,,58,55.75482758620689,3233.78,2010-01-12,2011-10-11,8,637,1.7440109514031485,33.25667189952904,3233.7799999999997,2738.5531521430726,Very High Value
13577,Unknown,United Kingdom,,41,17.767073170731706,728.45,2011-08-09,2011-12-04,2,117,0.3203285420944558,127.99358974358975,728.4499999999999,706.5460766290187,High Value
13579,Unknown,United Kingdom,,9,18.3,164.7,2010-05-12,2010-05-12,1,0,0.1,90.0,164.70000000000002,163.13769832793176,Low Value
13581,Unknown,United Kingdom,,10,11.8,118.0,2011-03-02,2011-03-02,1,0,0.1,100.0,118.0,116.88068246931357,Low Value
13583,Unknown,United Kingdom,,53,14.736415094339623,781.03,2011-07-07,2011-07-07,1,0,0.1,530.0,781.0300000000001,773.621351093288,High Value
13584,Unknown,United Kingdom,,24,5.933333333333334,142.4,2011-06-02,2011-06-02,1,0,0.1,240.0,142.4,141.0492303697479,Low Value
13587,Unknown,United Kingdom,,8,89.05,712.4,2011-07-10,2011-07-10,1,0,0.1,80.0,712.4000000000001,705.6423575520254,High Value
13588,Unknown,United Kingdom,,73,14.29931506849315,1043.85,2011-01-09,2011-11-11,4,306,0.837782340862423,87.13480392156863,1043.8500000000001,963.740333189711,High Value
13590,Unknown,United Kingdom,,25,20.5364,513.41,2011-09-02,2011-12-07,2,96,0.26283367556468173,95.1171875,513.4100000000001,500.70846291524595,High Value
13591,Unknown,United Kingdom,,20,17.045,340.9,2011-06-10,2011-06-10,1,0,0.1,200.0,340.9000000000001,337.6663106253306,Medium Value
13592,Unknown,United Kingdom,,9,15.376666666666667,138.39,2011-04-11,2011-10-05,2,177,0.48459958932238195,18.572033898305083,138.39,132.14350778804618,Low Value
13593,Unknown,United Kingdom,,39,14.355128205128205,559.85,2011-07-01,2011-07-01,1,0,0.1,390.0,559.85,554.5394074614001,High Value
13596,Unknown,United Kingdom,,18,15.857777777777779,285.44,2011-04-12,2011-04-12,1,0,0.1,180.0,285.44,282.7323898647531,Medium Value
13599,Unknown,United Kingdom,,173,18.94092485549133,3276.78,2010-08-12,2011-12-04,9,479,1.3114305270362765,131.91701461377872,3276.7799999999997,2891.7693700551054,Very High Value
13601,Unknown,United Kingdom,,41,9.089024390243903,372.65,2011-12-05,2011-12-05,1,0,0.1,410.0,372.6500000000001,369.11513832364165,Medium Value
13602,Unknown,United Kingdom,,23,18.647391304347828,428.89,2011-06-10,2011-06-10,1,0,0.1,230.0,428.8900000000001,424.82166020562636,Medium Value
13606,Unknown,United Kingdom,,40,6.91875,276.75,2011-01-02,2011-10-11,3,282,0.7720739219712526,51.808510638297875,276.75000000000006,257.1161857236029,Medium Value
13610,Unknown,United Kingdom,,46,5.005434782608695,230.25,2011-05-06,2011-10-04,2,151,0.4134154688569473,111.2682119205298,230.24999999999997,221.35394300611244,Low Value
13611,Unknown,United Kingdom,,39,12.754615384615384,497.43,2011-11-09,2011-11-09,1,0,0.1,390.0,497.43000000000006,492.71150746364964,High Value
13614,Unknown,United Kingdom,,17,17.773529411764706,302.15,2011-11-09,2011-11-09,1,0,0.1,170.0,302.15000000000003,299.2838831195178,Medium Value
13617,Unknown,United Kingdom,,13,10.085384615384616,131.11,2011-12-06,2011-12-06,1,0,0.1,130.0,131.11,129.86632439450597,Low Value
13623,Unknown,United Kingdom,,25,13.4224,335.56,2011-03-04,2011-09-11,2,191,0.5229295003422314,47.80759162303664,335.56,319.24545977462185,Medium Value
13626,Unknown,United Kingdom,,19,13.538421052631579,257.23,2011-01-04,2011-01-04,1,0,0.1,190.0,257.22999999999996,254.7899826405214,Medium Value
13627,Unknown,United Kingdom,,7,43.47,304.29,2011-11-10,2011-11-10,1,0,0.1,70.0,304.29,301.40358363209685,Medium Value
13629,Unknown,United Kingdom,,19,189.68421052631578,3604.0,2011-01-09,2011-09-11,5,245,0.6707734428473648,28.32551020408163,3604.0,3380.8014686897804,Very High Value
13630,Unknown,United Kingdom,,45,21.88222222222222,984.7,2011-04-12,2011-08-06,3,116,0.31759069130732376,141.6918103448276,984.6999999999999,955.3400977297151,High Value
13631,Unknown,United Kingdom,,1,52.5,52.5,2011-01-09,2011-01-09,1,0,0.1,10.0,52.5,52.00199855626239,Low Value
13632,Unknown,United Kingdom,,40,6.481,259.24,2011-10-04,2011-10-04,1,0,0.1,400.0,259.24,256.78091629953263,Medium Value
13634,Unknown,United Kingdom,,67,6.95955223880597,466.29,2011-06-11,2011-11-04,2,146,0.3997262149212868,167.61472602739727,466.29,448.85943696558445,High Value
13635,Unknown,United Kingdom,,62,17.274677419354838,1071.03,2011-03-10,2011-03-10,1,0,0.1,620.0,1071.03,1060.8704859754994,Very High Value
13636,Unknown,United Kingdom,,44,14.937954545454545,657.27,2011-01-04,2011-09-08,3,247,0.676249144421629,65.06477732793523,657.2700000000001,616.2430611035007,High Value
13637,Unknown,United Kingdom,,27,9.375925925925927,253.15,2011-05-06,2011-05-06,1,0,0.1,270.0,253.15,250.7486844670062,Medium Value
13642,Unknown,United Kingdom,,57,5.47859649122807,312.28,2011-08-05,2011-08-05,1,0,0.1,570.0,312.28000000000003,309.3177925552309,Medium Value
13643,Unknown,United Kingdom,,28,18.55142857142857,519.44,2011-02-09,2011-08-11,3,183,0.5010266940451745,55.885245901639344,519.4399999999999,495.21814571510544,High Value
13645,Unknown,United Kingdom,,5,50.42,252.1,2011-11-08,2011-11-08,1,0,0.1,50.0,252.10000000000002,249.70864449588098,Medium Value
13649,Unknown,United Kingdom,,15,13.186666666666667,197.8,2010-08-12,2010-08-12,1,0,0.1,150.0,197.8,195.92372027483242,Low Value
13650,Unknown,United Kingdom,,43,18.432093023255813,792.58,2011-04-10,2011-12-09,2,243,0.6652977412731006,64.63271604938272,792.58,743.8830262460918,High Value
13651,Unknown,United Kingdom,,1,15.0,15.0,2011-04-11,2011-04-11,1,0,0.1,10.0,15.0,14.857713873217827,Low Value
13652,Unknown,United Kingdom,,18,17.155555555555555,308.8,2010-06-12,2010-06-12,1,0,0.1,180.0,308.8,305.87080293664434,Medium Value
13654,Unknown,United Kingdom,,48,16.63,798.24,2011-11-03,2011-11-04,2,1,0.1,480.0,798.24,790.6681014771599,High Value
13655,Unknown,United Kingdom,,21,18.26904761904762,383.65,2011-12-04,2011-12-04,1,0,0.1,210.0,383.65000000000003,380.0107951640013,Medium Value
13656,Unknown,United Kingdom,,31,5.248387096774193,162.7,2011-06-01,2011-06-01,1,0,0.1,310.0,162.70000000000002,161.15666981150272,Low Value
13662,Unknown,United Kingdom,,17,16.98470588235294,288.74,2011-11-05,2011-11-05,1,0,0.1,170.0,288.74,286.001086916861,Medium Value
13666,Unknown,United Kingdom,,4,5.15,20.6,2011-10-10,2011-10-10,1,0,0.1,40.0,20.6,20.40459371921915,Low Value
13668,Unknown,United Kingdom,,172,12.957209302325582,2228.64,2010-12-12,2011-11-04,9,327,0.8952772073921971,192.11926605504587,2228.64,2046.3597896661954,Very High Value
13672,Unknown,United Kingdom,,6,31.065,186.39,2011-11-01,2011-11-02,2,1,0.1,60.0,186.39000000000001,184.62195258860473,Low Value
13673,Unknown,United Kingdom,,34,5.721764705882353,194.54,2011-07-11,2011-07-11,1,0,0.1,340.0,194.54,192.69464379305307,Low Value
13675,Unknown,United Kingdom,,10,17.838,178.38,2011-11-07,2011-11-07,1,0,0.1,100.0,178.38000000000002,176.68793338030642,Low Value
13678,Unknown,United Kingdom,,16,14.5375,232.6,2011-11-07,2011-11-07,1,0,0.1,160.0,232.60000000000002,230.39361646069779,Low Value
13680,Unknown,United Kingdom,,130,23.203615384615386,3016.47,2011-04-01,2011-08-12,3,133,0.36413415468856947,357.0112781954887,3016.47,2913.5771335768595,Very High Value
13681,Unknown,United Kingdom,,33,16.093333333333334,531.08,2011-02-10,2011-07-07,2,147,0.4024640657084189,81.99489795918367,531.08,511.09411256364336,High Value
13682,Unknown,United Kingdom,,3,19.833333333333332,59.5,2011-05-06,2011-05-06,1,0,0.1,30.0,59.5,58.93559836376405,Low Value
13685,Unknown,United Kingdom,,24,104.96458333333334,2519.15,2011-05-12,2011-10-10,4,151,0.4134154688569473,58.05298013245033,2519.15,2421.8188296366916,Very High Value
13686,Unknown,United Kingdom,,8,9.0,72.0,2011-10-06,2011-10-06,1,0,0.1,80.0,72.0,71.31702659144557,Low Value
13689,Unknown,United Kingdom,,6,151.66666666666666,910.0,2011-07-10,2011-07-10,1,0,0.1,60.0,910.0,901.3679749752148,High Value
13690,Unknown,United Kingdom,,9,19.13888888888889,172.25,2011-11-10,2011-11-10,1,0,0.1,90.0,172.25,170.6160809774514,Low Value
13692,Unknown,United Kingdom,,1,14.95,14.95,2011-10-05,2011-10-05,1,0,0.1,10.0,14.950000000000001,14.808188160307102,Low Value
13694,Unknown,United Kingdom,,183,108.9648087431694,19940.56,2010-01-12,2011-10-05,13,631,1.727583846680356,105.9282884310618,19940.56,16913.28692041825,Very High Value
13695,Unknown,United Kingdom,,62,27.814032258064515,1724.47,2011-02-09,2011-12-08,8,302,0.8268309377138946,74.98509933774834,1724.4699999999998,1593.789241207151,Very High Value
13697,Unknown,United Kingdom,,12,12.608333333333333,151.3,2011-01-11,2011-01-11,1,0,0.1,120.0,151.3,149.86480726785717,Low Value
13699,Unknown,United Kingdom,,14,22.041428571428572,308.58,2011-07-07,2011-07-07,1,0,0.1,140.0,308.58000000000004,305.65288979983717,Medium Value
13700,Unknown,United Kingdom,,84,8.453333333333333,710.08,2011-08-09,2011-12-04,2,117,0.3203285420944558,262.2307692307692,710.0799999999999,688.7284482019817,High Value
13704,Unknown,United Kingdom,,39,16.680256410256412,650.53,2011-04-12,2011-12-10,3,242,0.6625598904859685,58.86260330578512,650.5300000000001,610.7200757105685,High Value
13705,Unknown,United Kingdom,,17,29.842352941176472,507.32,2010-01-12,2011-02-12,2,396,1.0841889117043122,15.67992424242424,507.32,457.51411105813634,High Value
13706,Unknown,United Kingdom,,20,16.5395,330.79,2011-10-02,2011-10-02,1,0,0.1,200.0,330.79,327.65221147478167,Medium Value
13709,Unknown,United Kingdom,,169,17.867218934911243,3019.56,2011-03-11,2011-06-12,4,93,0.2546201232032854,663.733870967742,3019.5600000000004,2947.1636571360996,Very High Value
13710,Unknown,United Kingdom,,8,22.56,180.48,2011-08-11,2011-08-11,1,0,0.1,80.0,180.48000000000002,178.76801332255693,Low Value
13711,Unknown,United Kingdom,,11,18.96,208.56,2011-05-05,2011-05-05,1,0,0.1,110.0,208.56,206.58165369322066,Low Value
13712,Unknown,United Kingdom,,10,22.884,228.84,2011-07-04,2011-07-04,1,0,0.1,100.0,228.84000000000003,226.6692828498112,Low Value
13715,Unknown,United Kingdom,,103,10.412038834951456,1072.44,2010-02-12,2011-05-01,4,443,1.212867898699521,84.9226862302483,1072.44,955.3645999535638,High Value
13717,Unknown,United Kingdom,,29,13.422413793103448,389.25,2011-03-08,2011-07-11,2,125,0.34223134839151265,84.738,389.25,376.75822900973066,Medium Value
13718,Unknown,United Kingdom,,5,38.5,192.5,2011-07-04,2011-07-04,1,0,0.1,50.0,192.5,190.67399470629545,Low Value
13719,Unknown,United Kingdom,,20,16.5395,330.79,2011-06-11,2011-06-11,1,0,0.1,200.0,330.79,327.65221147478167,Medium Value
13721,Unknown,United Kingdom,,28,18.719285714285714,524.14,2011-03-11,2011-03-11,1,0,0.1,280.0,524.14,519.1681433005594,High Value
13722,Unknown,United Kingdom,,46,31.814565217391305,1463.47,2011-02-03,2011-02-03,1,0,0.1,460.0,1463.4700000000003,1449.5879014692064,Very High Value
13723,Unknown,United Kingdom,,6,33.30833333333333,199.85,2011-06-05,2011-06-05,1,0,0.1,60.0,199.85,197.9542745041722,Low Value
13725,Unknown,United Kingdom,,56,20.868392857142858,1168.63,2011-04-02,2011-07-02,2,91,0.24914442162902123,224.76923076923077,1168.63,1141.2065990910894,Very High Value
13726,Unknown,United Kingdom,,19,41.42,786.98,2011-01-11,2011-01-11,1,0,0.1,190.0,786.98,779.5149109296644,High Value
13727,Unknown,United Kingdom,,20,16.674,333.48,2011-06-11,2011-11-11,2,153,0.4188911704312115,47.74509803921569,333.48,320.4282238615787,Medium Value
13728,Unknown,United Kingdom,,22,17.168181818181818,377.7,2011-02-02,2011-03-11,2,37,0.10130047912388775,217.17567567567568,377.7,374.0708667818851,Medium Value
13730,Unknown,United Kingdom,,22,13.943181818181818,306.75,2011-01-07,2011-01-07,1,0,0.1,220.0,306.75,303.84024870730457,Medium Value
13731,Unknown,United Kingdom,,38,16.068157894736842,610.59,2011-04-05,2011-07-04,2,90,0.2464065708418891,154.21666666666667,610.5899999999999,596.4173348388309,High Value
13732,Unknown,United Kingdom,,33,14.904848484848484,491.86,2011-11-11,2011-11-11,1,0,0.1,330.0,491.85999999999996,487.19434304539465,High Value
13736,Unknown,United Kingdom,,112,3.313482142857143,371.11,2011-04-12,2011-04-12,1,0,0.1,1120.0,371.11000000000007,367.58974636599123,Medium Value
13741,Unknown,United Kingdom,,20,18.1565,363.13,2011-06-05,2011-09-06,2,93,0.2546201232032854,78.54838709677419,363.13000000000005,354.4236706062578,Medium Value
13742,Unknown,United Kingdom,,48,19.893125,954.87,2011-05-06,2011-11-09,4,187,0.5119780971937029,93.75401069518718,954.87,909.3940340554892,High Value
13743,Unknown,United Kingdom,,25,36.6672,916.68,2011-06-05,2011-12-09,4,187,0.5119780971937029,48.83021390374332,916.6800000000001,873.0228440918512,High Value
13744,Unknown,United Kingdom,,19,13.852631578947369,263.2,2011-05-09,2011-05-09,1,0,0.1,190.0,263.2,260.70335276206214,Medium Value
13747,Unknown,United Kingdom,,1,79.6,79.6,2010-01-12,2010-01-12,1,0,0.1,10.0,79.60000000000001,78.84493495387595,Low Value
13748,Unknown,United Kingdom,,24,33.36666666666667,800.8,2010-01-12,2011-07-04,3,538,1.4729637234770705,16.29368029739777,800.8,695.9117043155138,High Value
13750,Unknown,United Kingdom,,1,325.44,325.44,2011-07-01,2011-07-01,1,0,0.1,10.0,325.44000000000005,322.352960193334,Medium Value
13752,Unknown,United Kingdom,,50,17.5278,876.39,2011-07-04,2011-09-05,5,63,0.17248459958932238,289.88095238095235,876.3899999999999,862.1003327060703,High Value
13754,Unknown,United Kingdom,,4,31.65,126.6,2011-11-07,2011-11-07,1,0,0.1,40.0,126.60000000000001,125.39910508995847,Low Value
13755,Unknown,United Kingdom,,124,5.780564516129032,716.79,2011-01-11,2011-07-10,3,180,0.4928131416837782,251.61666666666667,716.79,683.900747792182,High Value
13756,Unknown,United Kingdom,,76,37.39657894736842,2842.14,2010-07-12,2011-10-10,7,455,1.2457221081451062,61.0087912087912,2842.1399999999994,2523.955443597517,Very High Value
13758,Unknown,United Kingdom,,59,30.2435593220339,1784.37,2010-01-12,2011-09-01,5,597,1.6344969199178645,36.096733668341706,1784.37,1526.963642857928,Very High Value
13759,Unknown,United Kingdom,,1,99.0,99.0,2011-06-11,2011-06-11,1,0,0.1,10.0,99.0,98.06091156323765,Low Value
13762,Unknown,United Kingdom,,7,43.817142857142855,306.72,2011-05-05,2011-05-05,1,0,0.1,70.0,306.71999999999997,303.8105332795581,Medium Value
13763,Unknown,United Kingdom,,15,114.33066666666667,1714.96,2011-07-10,2011-07-10,1,0,0.1,150.0,1714.9600000000003,1698.6923322675766,Very High Value
13764,Unknown,United Kingdom,,69,7.244782608695652,499.89,2011-06-01,2011-06-01,1,0,0.1,690.0,499.89,495.1481725388573,High Value
13767,Unknown,United Kingdom,,172,47.81406976744186,8224.02,2010-01-12,2011-11-07,16,664,1.8179329226557153,94.61295180722891,8224.02,6915.682279791119,Very High Value
13769,Unknown,United Kingdom,,74,22.57837837837838,1670.8,2010-07-12,2011-09-08,5,423,1.158110882956879,63.89716312056737,1670.8,1496.191376970526,Very High Value
13771,Unknown,United Kingdom,,98,20.82857142857143,2041.2,2011-06-04,2011-06-10,2,6,0.1,980.0,2041.2,2021.8377038674819,Very High Value
13772,Unknown,United Kingdom,,126,6.865238095238095,865.02,2011-04-09,2011-06-11,2,63,0.17248459958932238,730.5,865.0200000000001,850.9157222211632,High Value
13777,Unknown,United Kingdom,,78,118.73653846153846,9261.45,2010-01-12,2011-09-12,10,608,1.6646132785763177,46.85773026315789,9261.449999999999,7902.7123262672685,Very High Value
13780,Unknown,United Kingdom,,48,5.077708333333334,243.73,2011-02-12,2011-02-12,1,0,0.1,480.0,243.73000000000002,241.41804015462543,Medium Value
13781,Unknown,United Kingdom,,17,7.52,127.84,2011-03-04,2011-03-04,1,0,0.1,170.0,127.83999999999999,126.62734277014445,Low Value
13782,Unknown,United Kingdom,,32,8.3125,266.0,2011-02-10,2011-07-08,2,148,0.405201916495551,78.97297297297297,266.0,255.9229547726878,Medium Value
13784,Unknown,United Kingdom,,17,66.0864705882353,1123.47,2011-01-02,2011-11-01,6,303,0.8295687885010267,20.492574257425744,1123.47,1038.0622557936172,Very High Value
13786,Unknown,United Kingdom,,7,32.91428571428571,230.4,2010-07-12,2010-07-12,1,0,0.1,70.0,230.4,228.21448509262584,Low Value
13787,Unknown,United Kingdom,,7,15.2,106.4,2010-10-12,2010-10-12,1,0,0.1,70.0,106.4,105.39071707402513,Low Value
13790,Unknown,United Kingdom,,45,7.751111111111111,348.8,2011-05-12,2011-05-12,1,0,0.1,450.0,348.8,345.4913732652252,Medium Value
13791,Unknown,United Kingdom,,4,144.75,579.0,2011-04-08,2011-04-08,1,0,0.1,40.0,579.0,573.5077555062081,High Value
13792,Unknown,United Kingdom,,9,13.438888888888888,120.95,2011-04-10,2011-04-10,1,0,0.1,90.0,120.95,119.80269953104641,Low Value
13798,Unknown,United Kingdom,,196,108.02397959183673,21172.7,2010-02-12,2011-12-09,26,665,1.8206707734428473,107.65263157894736,21172.7,17799.74546013352,Very High Value
13800,Unknown,United Kingdom,,33,16.918787878787878,558.32,2011-03-02,2011-03-02,1,0,0.1,330.0,558.32,553.0239206463318,High Value
13801,Unknown,United Kingdom,,23,14.121739130434783,324.8,2011-04-10,2011-04-10,1,0,0.1,230.0,324.8,321.7190310680767,Medium Value
13802,Unknown,United Kingdom,,20,48.487,969.74,2011-01-02,2011-01-02,1,0,0.1,200.0,969.74,960.5412967609503,High Value
13804,Unknown,United Kingdom,,42,20.11547619047619,844.85,2011-04-09,2011-09-11,3,155,0.4243668720054757,98.97096774193548,844.8499999999999,811.3606181641488,High Value
13805,Unknown,United Kingdom,,6,83.37333333333333,500.24,2011-02-08,2011-02-08,1,0,0.1,60.0,500.24,495.4948525292324,High Value
13806,Unknown,United Kingdom,,10,25.638,256.38,2011-07-10,2011-07-10,1,0,0.1,100.0,256.38000000000005,253.94804552103915,Medium Value
13807,Unknown,United Kingdom,,7,16.085714285714285,112.6,2010-07-12,2010-07-12,1,0,0.1,70.0,112.60000000000001,111.53190547495517,Low Value
13808,Unknown,United Kingdom,,66,24.114545454545453,1591.56,2011-04-09,2011-07-09,4,91,0.24914442162902123,264.9065934065934,1591.5600000000002,1554.2120045261668,Very High Value
